295.709 10.37 -1.69945358886 14.4216140224 0.3 0.2 0.0 ARR0
295.764 10.571 8.2377364023 15.5234701307 0.2 0.2 0.0 ARY0
295.919 10.447 -1.1831108676 15.5467645235 0.1 0.1 0.0 AUD0
296.035 10.77 10.9964267537 16.2157983454 0.2 0.2 0.0 BIC0
296.163 10.553 9.12081047549 14.074121398 0.3 0.3 0.0 CAC0
295.844 10.841 11.1609821266 16.330948458 0.3 0.2 0.0 CHA0
296.884 10.415 -4.08664851866 16.3186712268 0.4 0.4 0.0 COI0
295.816 10.831 11.3515729999 16.3493241355 0.3 0.2 0.0 COR0
296.397 10.136 -5.2214250202 14.4515496344 0.2 0.2 0.0 COV0
295.805 10.429 11.1875070831 16.1465451867 0.1 0.1 0.0 CUMA
295.812 10.802 12.0837372261 16.8669498395 0.2 0.2 0.0 GAL0
296.249 10.122 -5.39085076475 13.2809879365 1.0 0.9 0.0 IPU0
296.104 10.884 12.1300762319 15.9896719887 0.2 0.2 0.0 ISL0
296.105 11.156 12.4425517634 15.8800183147 1.0 0.9 0.0 MAN0
296.189 10.707 10.7209855072 16.2261434474 0.2 0.2 0.0 MCH0
295.656 10.346 -3.76807033852 16.4974707775 0.2 0.2 0.0 MOC0
295.769 10.508 6.1629007106 15.6051857467 0.2 0.2 0.0 PAR0
296.363 10.636 11.5165399609 15.2296860978 0.2 0.2 0.0 PCN0
296.233 10.446 -4.92130012501 14.5804260813 0.4 0.3 0.0 PER0
295.917 10.637 9.34436781426 15.066075403 0.3 0.2 0.0 PIG0
297.596 10.547 10.1686771351 15.4008511488 1.0 0.9 0.0 PPI0
297.026 10.582 12.4931871854 16.4389862665 0.4 0.4 0.0 RAG0
295.791 11.053 12.1875082262 16.4167372762 0.2 0.2 0.0 RES0
296.88 10.701 12.495099483 16.6572566377 0.2 0.2 0.0 RIC0
296.481 10.492 0.276638832288 15.837906259 0.2 0.2 0.0 SMI1
296.09 10.757 11.607083656 15.9188244187 0.3 0.2 0.0 SUL0
296.023 9.954 -6.22097247178 17.5636510065 0.3 0.3 0.0 TAC0
295.873 10.963 12.403967742 16.9129243458 0.3 0.3 0.0 TET0
296.431 10.352 -6.31490275378 18.1744240685 0.2 0.2 0.0 TOR0
298.604 10.681 9.59594401487 14.0547514437 1.4 1.2 0.0 MTTB
298.6 10.653 9.79627883944 13.4542730023 1.0 0.7 0.0 SRUX
4.14 39.934 19.1735012412 20.6777200773 0.5 0.4 0.0 ALOR
3.392 39.614 18.7016343771 21.2713465959 0.5 0.5 0.0 BONA
1.407 38.951 18.245065743 20.8531320904 0.5 0.5 0.0 EIVI
1.429 38.705 18.9735605474 21.0631463368 0.4 0.5 0.0 FORM
2.998 39.315 19.0870265341 20.7885648257 0.5 0.6 0.0 JORD
3.831 40.001 19.7987668434 20.4153044095 0.5 0.5 0.0 MENC
3.015 39.646 18.9938539266 20.8193482184 0.5 0.5 0.0 SINE
2.892 39.818 18.5295180487 20.8083151911 0.7 0.8 0.0 TRAM
136.508 33.726 -12.527864194 -9.67264118365 4.0 4.0 0.0 KMN_
136.612 33.557 -14.5432248509 -10.6790834966 4.0 5.0 0.0 KMS_
137.117 33.885 -14.5330165865 -10.7096203684 5.0 5.0 0.0 KME_
23.521 35.303 4.94958130852 -6.27565889059 0.27 0.28 0.0 CRS1
24.109 34.839 7.12717913147 -7.71714673529 0.06 0.09 0.0 GVD0
24.12 34.848 7.69730766379 -8.40705722432 0.19 0.3 0.0 GVD7
24.473 35.37 7.87320044061 -7.29400757746 0.27 0.4 0.0 IMS1
24.319 35.188 7.40930842268 -8.70101203683 0.2 0.74 0.0 RDK1
23.84 35.354 7.12480463463 -6.52127750786 0.25 0.92 0.0 SELI
23.823 35.256 6.68023296077 -6.62171593798 0.42 0.59 0.0 SUG1
139.865 34.429 -9.57272788253 2.12440366965 11.0 11.0 0.06 BOSS
139.263 34.961 -4.51857642106 8.16052527289 3.0 3.0 0.01 SAGA
138.682 34.935 -15.5026021166 -21.8047260685 2.0 8.0 0.0 SNE0
138.591 34.934 -12.5006883421 -14.7997197288 6.0 9.0 0.0 SNW0
83.953 29.178 33.3251771825 24.8283866342 1.59 1.13 0.0 MST2
81.926 32.047 31.1509767616 19.5541420943 1.55 1.43 0.0 XGBA
86.94 28.357 39.4795260955 25.1538720021 0.54 0.45 0.0 ZHXZ
27.863 38.485 5.02497335826 0.954438042356 0.1 0.2 -0.1 AKCP
26.712 38.393 6.15948909997 -3.7999071237 0.5 0.6 -0.13 ARMT
27.566 37.695 4.87554287681 -4.25855039458 0.2 0.2 -0.06 AVCI
27.181 38.342 4.69228419147 1.02182544071 0.5 0.6 -0.16 BIST
26.601 38.44 4.54970803917 -2.60468403898 0.7 0.8 -0.16 BLKV
27.813 37.698 3.99023253036 -3.24812035369 0.2 0.2 -0.06 CAKI
27.639 38.346 4.22222099448 2.94433331992 0.5 0.7 -0.22 CALI
26.233 38.288 4.04004985059 -6.32340206464 0.6 0.7 -0.14 CKOY
27.181 37.627 7.35638285556 -5.97617455929 0.2 0.2 -0.06 DOGA
26.997 38.068 2.80686393946 -2.38677312301 0.6 0.7 -0.15 GMDR
