tvals,u1_1,u1_2,u1_3,u1_4,u1_5,u1_6,u1_7,u1_8,u1_9,u1_10,u1_11,u1_12,u1_13,u1_14,u1_15,u1_16,u1_17,u1_18,u1_19,u1_20,u1_21,u1_22,u1_23,u1_24,u1_25,u1_26,u1_27,u1_28,u1_29,u1_30,u1_31,u1_32,u1_33,u1_34,u1_35,u1_36,u1_37,u1_38,u1_39,u1_40,u1_41,u1_42,u1_43,u1_44,u1_45,u1_46,u1_47,u1_48,u1_49,u1_50,u1_51,u1_52,u1_53,u1_54,u1_55,u1_56,u1_57,u1_58,u1_59,u1_60
-204.166666666667,-0.020362718306993,-0.0202831009037059,-0.0201978824064337,-0.0201064578380956,-0.0200081330928246,-0.019902108161749,-0.0197874564938694,-0.0196630994351352,-0.0195277743542457,-0.0193799946096513,-0.0192179988912438,-0.0190396866159244,-0.0188425348739045,-0.018623490780131,-0.0183788307997199,-0.0181039754454124,-0.0177932433917682,-0.0174395232199993,-0.0170338336099745,-0.0165647345499833,-0.0160175462069727,-0.0153733384325188,-0.0146077003893295,-0.013689460967572,-0.0125799995804501,-0.0112350530904211,-0.00961421576702026,-0.00771185866877833,-0.00564544542805478,-0.00375977650762138,0.00375977650762138,0.00564544542805478,0.00771185866877833,0.00961421576702026,0.0112350530904211,0.0125799995804501,0.013689460967572,0.0146077003893295,0.0153733384325188,0.0160175462069727,0.0165647345499833,0.0170338336099753,0.0174395232200002,0.0177932433917691,0.0181039754454115,0.0183788307997199,0.018623490780131,0.0188425348739045,0.0190396866159235,0.0192179988912438,0.0193799946096505,0.0195277743542457,0.0196630994351352,0.0197874564938694,0.019902108161749,0.0200081330928246,0.0201064578380947,0.0201978824064337,0.0202831009037059,0.020362718306993
-203.166666666667,-0.0204016039981942,-0.0203218384242962,-0.0202364613395432,-0.0201448666428288,-0.02004635893889,-0.019940136733025,-0.0198252717537741,-0.0197006833447064,-0.0195651065313012,-0.0194170519139982,-0.0192547549164006,-0.0190761110617341,-0.018878592766244,-0.0186591414927291,-0.0184140268178936,-0.0181386607906839,-0.0178273515979406,-0.0174729747129971,-0.017066532293577,-0.0165965633375986,-0.0160483611738753,-0.0154029612241882,-0.0146359086030472,-0.0137159766842663,-0.0126044777502825,-0.0112570758688282,-0.00963331082894303,-0.00772759092551656,-0.00565769858066556,-0.00376869478296804,0.00376869478296804,0.00565769858066556,0.00772759092551656,0.00963331082894303,0.0112570758688282,0.0126044777502825,0.0137159766842663,0.0146359086030472,0.0154029612241882,0.0160483611738753,0.0165965633375986,0.0170665322935779,0.017472974712998,0.0178273515979406,0.018138660790683,0.0184140268178936,0.0186591414927291,0.018878592766244,0.0190761110617332,0.0192547549164006,0.0194170519139973,0.0195651065313012,0.0197006833447064,0.0198252717537741,0.019940136733025,0.02004635893889,0.0201448666428279,0.0202364613395432,0.0203218384242962,0.0204016039981942
-202.166666666667,-0.0204404896893955,-0.0203605759448857,-0.0202750402726526,-0.0201832754475619,-0.0200845847849553,-0.019978165304301,-0.0198630870136789,-0.0197382672542767,-0.0196024387083558,-0.0194541092183451,-0.0192915109415566,-0.0191125355075439,-0.0189146506585836,-0.018694792205328,-0.0184492228360673,-0.0181733461359563,-0.0178614598041129,-0.017506426205995,-0.0170992309771787,-0.0166283921252139,-0.0160791761407779,-0.0154325840158585,-0.0146641168167632,-0.0137424924009606,-0.0126289559201167,-0.0112790986472353,-0.00965240589086402,-0.00774332318224769,-0.00566995173327278,-0.00377761305831115,0.00377761305831115,0.00566995173327278,0.00774332318224769,0.00965240589086402,0.0112790986472353,0.0126289559201167,0.0137424924009606,0.0146641168167632,0.0154325840158585,0.0160791761407779,0.0166283921252139,0.0170992309771787,0.0175064262059959,0.0178614598041129,0.0181733461359554,0.0184492228360673,0.018694792205328,0.0189146506585836,0.019112535507543,0.0192915109415566,0.0194541092183442,0.0196024387083558,0.0197382672542767,0.0198630870136789,0.019978165304301,0.0200845847849553,0.0201832754475619,0.0202750402726526,0.0203605759448857,0.0204404896893955
-201.166666666667,-0.0204793753805967,-0.0203993134654752,-0.020313619205762,-0.0202216842522951,-0.0201228106310207,-0.020016193875577,-0.0199009022735837,-0.0197758511638479,-0.0196397708854104,-0.019491166522692,-0.0193282669667116,-0.0191489599533545,-0.0189507085509231,-0.018730442917926,-0.018484418854241,-0.018208031481227,-0.0178955680102852,-0.0175398776989937,-0.0171319296607804,-0.0166602209128284,-0.0161099911076796,-0.0154622068075287,-0.0146923250304791,-0.0137690081176567,-0.0126534340899491,-0.0113011214256433,-0.00967150095278679,-0.00775905543898414,-0.00568220488588267,-0.00378653133365781,0.00378653133365781,0.00568220488588267,0.00775905543898414,0.00967150095278679,0.0113011214256433,0.0126534340899491,0.0137690081176567,0.0146923250304791,0.0154622068075287,0.0161099911076796,0.0166602209128284,0.0171319296607804,0.0175398776989937,0.0178955680102852,0.0182080314812261,0.0184844188542419,0.018730442917926,0.0189507085509231,0.0191489599533536,0.0193282669667116,0.0194911665226911,0.0196397708854104,0.0197758511638479,0.0199009022735837,0.020016193875577,0.0201228106310207,0.0202216842522951,0.020313619205762,0.0203993134654752,0.0204793753805967
-200.166666666667,-0.020518261071798,-0.0204380509860647,-0.0203521981388706,-0.0202600930570283,-0.0201610364770852,-0.020054222446853,-0.0199387175334875,-0.0198134350734192,-0.019677103062465,-0.0195282238270389,-0.0193650229918676,-0.0191853843991634,-0.0189867664432626,-0.0187660936305241,-0.0185196148724165,-0.0182427168264994,-0.0179296762164567,-0.0175733291919915,-0.017164628344382,-0.0166920497004437,-0.0161408060745831,-0.0154918295991973,-0.0147205332441951,-0.013795523834351,-0.0126779122597824,-0.0113231442040496,-0.00969059601471045,-0.00777478769571704,-0.00569445803848989,-0.00379544960899736,0.00379544960899736,0.00569445803848989,0.00777478769571704,0.00969059601471045,0.0113231442040496,0.0126779122597824,0.013795523834351,0.0147205332441951,0.0154918295991973,0.0161408060745831,0.0166920497004437,0.0171646283443829,0.0175733291919924,0.0179296762164567,0.0182427168264985,0.0185196148724156,0.0187660936305241,0.0189867664432626,0.0191853843991625,0.0193650229918676,0.019528223827038,0.019677103062465,0.0198134350734192,0.0199387175334875,0.020054222446853,0.0201610364770852,0.0202600930570283,0.0203521981388706,0.0204380509860647,0.020518261071798
-199.166666666667,-0.0205571467629992,-0.0204767885066541,-0.02039077707198,-0.0202985018617614,-0.0201992623231506,-0.0200922510181298,-0.0199765327933932,-0.0198510189829895,-0.0197144352395204,-0.0195652811313858,-0.0194017790170244,-0.0192218088449732,-0.0190228243356012,-0.018801744343123,-0.0185548108905893,-0.0182774021717709,-0.0179637844226299,-0.0176067806849884,-0.0171973270279837,-0.0167238784880599,-0.0161716210414848,-0.0155214523908676,-0.0147487414579111,-0.0138220395510453,-0.0127023904296166,-0.0113451669824558,-0.00970969107663233,-0.00779051995245261,-0.00570671119110244,-0.00380436788434668,0.00380436788434668,0.00570671119110244,0.00779051995245261,0.00970969107663233,0.0113451669824558,0.0127023904296166,0.0138220395510453,0.0147487414579111,0.0155214523908676,0.0161716210414848,0.0167238784880599,0.0171973270279846,0.0176067806849902,0.0179637844226299,0.01827740217177,0.0185548108905893,0.018801744343123,0.0190228243356021,0.0192218088449723,0.0194017790170244,0.0195652811313849,0.0197144352395204,0.0198510189829895,0.0199765327933932,0.0200922510181298,0.0201992623231506,0.0202985018617614,0.02039077707198,0.0204767885066541,0.0205571467629992
-198.166666666667,-0.0205960324542005,-0.0205155260272436,-0.0204293560050894,-0.0203369106664946,-0.0202374881692151,-0.0201302795894058,-0.020014348053297,-0.0198886028925598,-0.019751767416575,-0.0196023384357327,-0.0194385350421795,-0.019258233290782,-0.0190588822279416,-0.018837395055721,-0.0185900069087639,-0.0183120875170433,-0.0179978926288005,-0.0176402321779863,-0.0172300257115854,-0.0167557072756743,-0.0162024360083866,-0.015551075182537,-0.0147769496716279,-0.0138485552677396,-0.0127268685994499,-0.0113671897608638,-0.00972878613855244,-0.00780625220918729,-0.00571896434371411,-0.0038132861596889,0.0038132861596889,0.00571896434371411,0.00780625220918729,0.00972878613855244,0.0113671897608638,0.0127268685994499,0.0138485552677396,0.0147769496716279,0.015551075182537,0.0162024360083866,0.0167557072756743,0.0172300257115854,0.017640232177988,0.0179978926288014,0.0183120875170424,0.018590006908763,0.018837395055721,0.0190588822279416,0.0192582332907811,0.0194385350421795,0.0196023384357318,0.019751767416575,0.0198886028925598,0.020014348053297,0.0201302795894058,0.0202374881692151,0.0203369106664937,0.0204293560050894,0.0205155260272436,0.0205960324542005
-197.166666666667,-0.0206349181454017,-0.0205542635478331,-0.0204679349381989,-0.0203753194712277,-0.0202757140152805,-0.0201683081606818,-0.0200521633132018,-0.0199261868021319,-0.0197890995936296,-0.0196393957400787,-0.0194752910673355,-0.0192946577365909,-0.0190949401202811,-0.0188730457683191,-0.0186252029269376,-0.0183467728623148,-0.0180320008349728,-0.0176736836709859,-0.0172627243951879,-0.0167875360632905,-0.01623325097529,-0.0155806979742064,-0.0148051578853448,-0.0138750709844357,-0.0127513467692824,-0.0113892125392701,-0.00974788120047698,-0.0078219844659202,-0.00573121749632044,-0.00382220443503378,0.00382220443503378,0.00573121749632044,0.0078219844659202,0.00974788120047698,0.0113892125392701,0.0127513467692824,0.0138750709844357,0.0148051578853448,0.0155806979742064,0.01623325097529,0.0167875360632905,0.0172627243951879,0.0176736836709859,0.0180320008349728,0.0183467728623139,0.0186252029269385,0.0188730457683191,0.0190949401202811,0.01929465773659,0.0194752910673355,0.0196393957400787,0.0197890995936296,0.0199261868021319,0.0200521633132018,0.0201683081606818,0.0202757140152805,0.0203753194712277,0.0204679349381989,0.0205542635478331,0.0206349181454017
-196.166666666667,-0.020673803836603,-0.0205930010684225,-0.0205065138713083,-0.0204137282759618,-0.0203139398613459,-0.0202063367319578,-0.0200899785731066,-0.0199637707117022,-0.0198264317706851,-0.0196764530444264,-0.0195120470924914,-0.0193310821824024,-0.0191309980126206,-0.018908696480918,-0.0186603989451113,-0.0183814582075863,-0.018066109041146,-0.0177071351639837,-0.0172954230787878,-0.0168193648509058,-0.0162640659421918,-0.0156103207658767,-0.0148333660990616,-0.0139015867011301,-0.0127758249391166,-0.0114112353176772,-0.00976697626239798,-0.00783771672265487,-0.00574347064893477,-0.00383112271037511,0.00383112271037511,0.00574347064893477,0.00783771672265487,0.00976697626239798,0.0114112353176772,0.0127758249391166,0.0139015867011301,0.0148333660990616,0.0156103207658767,0.0162640659421918,0.0168193648509058,0.0172954230787887,0.0177071351639837,0.0180661090411451,0.0183814582075863,0.0186603989451104,0.018908696480918,0.0191309980126206,0.0193310821824006,0.0195120470924914,0.0196764530444256,0.0198264317706851,0.0199637707117022,0.0200899785731066,0.0202063367319578,0.020313939861345,0.0204137282759609,0.0205065138713083,0.0205930010684225,0.020673803836603
-195.166666666667,-0.0207126895278043,-0.0206317385890129,-0.0205450928044169,-0.0204521370806949,-0.0203521657074104,-0.0202443653032347,-0.0201277938330104,-0.0200013546212734,-0.0198637639477397,-0.0197135103487733,-0.0195488031176474,-0.0193675066282104,-0.0191670559049593,-0.018944347193516,-0.0186955949632841,-0.0184161435528578,-0.0181002172473184,-0.0177405866569815,-0.0173281217623904,-0.0168511936385212,-0.0162948809090953,-0.0156399435575469,-0.0148615743127785,-0.0139281024178244,-0.0128003031089499,-0.0114332580960843,-0.00978607132432163,-0.00785344897938689,-0.00575572380154288,-0.00384004098572532,0.00384004098572532,0.00575572380154288,0.00785344897938689,0.00978607132432163,0.0114332580960843,0.0128003031089499,0.0139281024178244,0.0148615743127785,0.0156399435575469,0.0162948809090953,0.0168511936385212,0.0173281217623913,0.0177405866569815,0.0181002172473184,0.0184161435528569,0.0186955949632841,0.018944347193516,0.0191670559049602,0.0193675066282095,0.0195488031176474,0.0197135103487724,0.0198637639477397,0.0200013546212734,0.0201277938330104,0.0202443653032347,0.0203521657074104,0.020452137080694,0.0205450928044177,0.0206317385890129,0.0207126895278043
-194.166666666667,-0.0207515752190055,-0.0206704761096015,-0.0205836717375272,-0.0204905458854272,-0.0203903915534749,-0.0202823938745107,-0.0201656090929152,-0.0200389385308437,-0.0199010961247952,-0.0197505676531202,-0.0195855591428034,-0.0194039310740211,-0.0192031137972997,-0.018979997906114,-0.0187307909814587,-0.0184508288981302,-0.0181343254534898,-0.0177740381499794,-0.0173608204459921,-0.0168830224261374,-0.016325695875997,-0.0156695663492163,-0.0148897825264944,-0.0139546181345196,-0.0128247812787832,-0.0114552808744905,-0.00980516638624085,-0.00786918123612335,-0.00576797695415099,-0.00384895926106399,0.00384895926106399,0.00576797695415099,0.00786918123612335,0.00980516638624085,0.0114552808744905,0.0128247812787832,0.0139546181345196,0.0148897825264944,0.0156695663492163,0.016325695875997,0.0168830224261374,0.0173608204459921,0.0177740381499802,0.0181343254534898,0.0184508288981293,0.0187307909814587,0.018979997906114,0.0192031137972997,0.0194039310740202,0.0195855591428034,0.0197505676531193,0.0199010961247952,0.0200389385308437,0.0201656090929152,0.0202823938745107,0.0203903915534758,0.0204905458854272,0.0205836717375272,0.0206704761096015,0.0207515752190055
-193.166666666667,-0.0207904609102068,-0.0207092136301918,-0.0206222506706366,-0.0205289546901604,-0.0204286173995403,-0.0203204224457867,-0.02020342435282,-0.0200765224404149,-0.0199384283018498,-0.0197876249574671,-0.0196223151679602,-0.0194403555198299,-0.0192391716896392,-0.0190156486187121,-0.0187659869996333,-0.0184855142434017,-0.0181684336596621,-0.0178074896429772,-0.0173935191295929,-0.0169148512137518,-0.0163565108429005,-0.0156991891408857,-0.0149179907402104,-0.0139811338512148,-0.0128492594486174,-0.0114773036528968,-0.00982426144816539,-0.00788491349285803,-0.00578023010676443,-0.00385787753640532,0.00385787753640532,0.00578023010676443,0.00788491349285803,0.00982426144816539,0.0114773036528968,0.0128492594486174,0.0139811338512148,0.0149179907402104,0.0156991891408857,0.0163565108429005,0.0169148512137518,0.0173935191295946,0.0178074896429772,0.0181684336596621,0.0184855142434008,0.0187659869996333,0.0190156486187121,0.0192391716896392,0.019440355519829,0.0196223151679593,0.0197876249574671,0.0199384283018498,0.0200765224404149,0.02020342435282,0.0203204224457867,0.0204286173995403,0.0205289546901604,0.0206222506706366,0.0207092136301918,0.0207904609102068
-192.166666666667,-0.020829346601408,-0.0207479511507813,-0.0206608296037452,-0.0205673634948944,-0.0204668432456057,-0.0203584510170627,-0.0202412396127247,-0.0201141063499852,-0.0199757604789044,-0.019824682261814,-0.0196590711931153,-0.0194767799656397,-0.0192752295819787,-0.019051299331311,-0.0188011830178061,-0.0185201995886741,-0.0182025418658345,-0.017840941135975,-0.0174262178131954,-0.0169466800013671,-0.0163873258098022,-0.015728811932556,-0.0149461989539272,-0.01400764956791,-0.0128737376184498,-0.0114993264313057,-0.00984335651008905,-0.00790064574959182,-0.00579248325936987,-0.0038667958117502,0.0038667958117502,0.00579248325936987,0.00790064574959182,0.00984335651008905,0.0114993264313057,0.0128737376184498,0.01400764956791,0.0149461989539272,0.015728811932556,0.0163873258098022,0.0169466800013671,0.0174262178131954,0.017840941135975,0.0182025418658336,0.0185201995886732,0.0188011830178061,0.019051299331311,0.0192752295819787,0.0194767799656388,0.0196590711931153,0.0198246822618131,0.0199757604789044,0.0201141063499852,0.0202412396127247,0.0203584510170627,0.0204668432456057,0.0205673634948944,0.0206608296037452,0.0207479511507813,0.020829346601408
-191.166666666667,-0.0208682322926093,-0.0207866886713708,-0.0206994085368546,-0.0206057722996276,-0.020505069091671,-0.0203964795883387,-0.0202790548726295,-0.0201516902595564,-0.020013092655959,-0.0198617395661609,-0.0196958272182712,-0.0195132044114494,-0.0193112874743173,-0.019086950043909,-0.0188363790359807,-0.0185548849339456,-0.0182366500720068,-0.0178743926289728,-0.0174589164967971,-0.0169785087889824,-0.0164181407767039,-0.0157584347242246,-0.0149744071676441,-0.0140341652846052,-0.0128982157882822,-0.0115213492097128,-0.00986245157200916,-0.0079163780063265,-0.00580473641198065,-0.00387571408709508,0.00387571408709508,0.00580473641198065,0.0079163780063265,0.00986245157200916,0.0115213492097128,0.0128982157882822,0.0140341652846052,0.0149744071676441,0.0157584347242246,0.0164181407767039,0.0169785087889824,0.0174589164967989,0.0178743926289737,0.0182366500720068,0.0185548849339447,0.0188363790359807,0.019086950043909,0.0193112874743173,0.0195132044114485,0.0196958272182712,0.01986173956616,0.020013092655959,0.0201516902595564,0.0202790548726295,0.0203964795883387,0.020505069091671,0.0206057722996267,0.0206994085368546,0.0207866886713708,0.0208682322926093
-190.166666666667,-0.0209071179838105,-0.0208254261919603,-0.020737987469964,-0.0206441811043598,-0.0205432949377355,-0.0204345081596147,-0.0203168701325334,-0.0201892741691276,-0.0200504248330144,-0.0198987968705069,-0.0197325832434272,-0.0195496288572583,-0.0193473453666577,-0.0191226007565071,-0.0188715750541553,-0.0185895702792171,-0.0182707582781783,-0.0179078441219707,-0.0174916151803988,-0.0170103375765986,-0.0164489557436065,-0.0157880575158948,-0.0150026153813609,-0.0140606810013013,-0.0129226939581155,-0.0115433719881191,-0.00988154663393193,-0.00793211026306118,-0.0058169895645932,-0.00388463236243819,0.00388463236243819,0.0058169895645932,0.00793211026306118,0.00988154663393193,0.0115433719881191,0.0129226939581155,0.0140606810013013,0.0150026153813609,0.0157880575158948,0.0164489557436065,0.0170103375765986,0.0174916151803988,0.0179078441219716,0.0182707582781791,0.0185895702792163,0.0188715750541544,0.0191226007565071,0.0193473453666586,0.0195496288572583,0.0197325832434272,0.0198987968705069,0.0200504248330144,0.0201892741691276,0.0203168701325334,0.0204345081596147,0.0205432949377355,0.0206441811043598,0.020737987469964,0.0208254261919603,0.0209071179838105
-189.166666666667,-0.0209460036750118,-0.0208641637125497,-0.0207765664030726,-0.0206825899090939,-0.0205815207838009,-0.0204725367308916,-0.0203546853924381,-0.020226858078698,-0.020087757010069,-0.0199358541748547,-0.0197693392685832,-0.019586053303069,-0.0193834032589963,-0.019158251469106,-0.0189067710723281,-0.0186242556244887,-0.0183048664843497,-0.0179412956149685,-0.0175243138640004,-0.0170421663642131,-0.0164797707105091,-0.0158176803075651,-0.0150308235950778,-0.0140871967179956,-0.0129471721279488,-0.0115653947665271,-0.0099006416958547,-0.00794784251979319,-0.00582924271720131,-0.00389355063778307,0.00389355063778307,0.00582924271720131,0.00794784251979319,0.0099006416958547,0.0115653947665271,0.0129471721279488,0.0140871967179956,0.0150308235950778,0.0158176803075651,0.0164797707105091,0.0170421663642131,0.0175243138640013,0.0179412956149694,0.0183048664843506,0.0186242556244878,0.0189067710723281,0.019158251469106,0.0193834032589972,0.0195860533030681,0.0197693392685832,0.0199358541748547,0.020087757010069,0.020226858078698,0.0203546853924381,0.0204725367308916,0.0205815207838009,0.020682589909093,0.0207765664030726,0.0208641637125497,0.0209460036750118
-188.166666666667,-0.020984889366213,-0.0209029012331392,-0.0208151453361829,-0.020720998713827,-0.0206197466298663,-0.0205105653021675,-0.0203925006523429,-0.0202644419882692,-0.0201250891871245,-0.0199729114792015,-0.0198060952937391,-0.0196224777488778,-0.0194194611513359,-0.019193902181704,-0.0189419670905027,-0.0186589409697602,-0.0183389746905229,-0.0179747471079663,-0.0175570125476012,-0.0170739951518293,-0.0165105856774117,-0.0158473030992345,-0.0150590318087946,-0.0141137124346891,-0.012971650297783,-0.0115874175449315,-0.00991973675777746,-0.00796357477652876,-0.00584149586981297,-0.00390246891312263,0.00390246891312263,0.00584149586981297,0.00796357477652876,0.00991973675777746,0.0115874175449315,0.012971650297783,0.0141137124346891,0.0150590318087946,0.0158473030992345,0.0165105856774117,0.0170739951518293,0.0175570125476021,0.0179747471079672,0.018338974690522,0.0186589409697593,0.0189419670905027,0.019193902181704,0.0194194611513359,0.0196224777488769,0.0198060952937391,0.0199729114792007,0.0201250891871245,0.0202644419882692,0.0203925006523429,0.0205105653021675,0.0206197466298663,0.0207209987138262,0.0208151453361829,0.0209029012331392,0.020984889366213
-187.166666666667,-0.0210237750574143,-0.0209416387537287,-0.0208537242692914,-0.0207594075185602,-0.0206579724759308,-0.0205485938734435,-0.0204303159122468,-0.0203020258978395,-0.0201624213641791,-0.0200099687835484,-0.0198428513188951,-0.0196589021946876,-0.0194555190436763,-0.0192295528943029,-0.0189771631086764,-0.0186936263150326,-0.0183730828966944,-0.0180081986009641,-0.0175897112312038,-0.0171058239394446,-0.0165414006443134,-0.0158769258909039,-0.0150872400225097,-0.0141402281513852,-0.0129961284676163,-0.0116094403233395,-0.00993883181969935,-0.00797930703326166,-0.00585374902242375,-0.00391138718847017,0.00391138718847017,0.00585374902242375,0.00797930703326166,0.00993883181969935,0.0116094403233395,0.0129961284676163,0.0141402281513852,0.0150872400225097,0.0158769258909039,0.0165414006443134,0.0171058239394446,0.0175897112312047,0.018008198600965,0.0183730828966953,0.0186936263150308,0.0189771631086764,0.0192295528943029,0.0194555190436754,0.0196589021946867,0.0198428513188951,0.0200099687835475,0.0201624213641791,0.0203020258978395,0.0204303159122468,0.0205485938734435,0.0206579724759308,0.0207594075185602,0.0208537242692914,0.0209416387537287,0.0210237750574143
-186.166666666667,-0.0210626607486155,-0.0209803762743181,-0.0208923032024009,-0.0207978163232934,-0.0206961983219962,-0.0205866224447195,-0.0204681311721515,-0.0203396098074107,-0.0201997535412337,-0.0200470260878953,-0.0198796073440501,-0.0196953266404973,-0.0194915769360158,-0.019265203606901,-0.0190123591268501,-0.0187283116603032,-0.0184071911028667,-0.018041650093962,-0.0176224099148055,-0.0171376527270599,-0.016572215611216,-0.0159065486825742,-0.0151154482362266,-0.0141667438680804,-0.0130206066374488,-0.0116314631017467,-0.00995792688162123,-0.00799503928999545,-0.00586600217502919,-0.00392030546381328,0.00392030546381328,0.00586600217502919,0.00799503928999545,0.00995792688162123,0.0116314631017467,0.0130206066374488,0.0141667438680804,0.0151154482362266,0.0159065486825742,0.016572215611216,0.0171376527270599,0.0176224099148055,0.0180416500939629,0.0184071911028667,0.0187283116603023,0.0190123591268501,0.019265203606901,0.0194915769360158,0.0196953266404956,0.0198796073440501,0.0200470260878944,0.0201997535412337,0.0203396098074107,0.0204681311721515,0.0205866224447195,0.0206961983219962,0.0207978163232934,0.0208923032024009,0.0209803762743181,0.0210626607486155
-185.166666666667,-0.0211015464398168,-0.0210191137949085,-0.0209308821355103,-0.0208362251280256,-0.0207344241680616,-0.0206246510159964,-0.0205059464320563,-0.020377193716981,-0.0202370857182892,-0.0200840833922422,-0.0199163633692079,-0.0197317510863062,-0.0195276348283553,-0.019300854319499,-0.0190475551450247,-0.0187629970055765,-0.018441299309039,-0.0180751015869607,-0.0176551085984062,-0.0171694815146761,-0.0166030305781186,-0.0159361714742445,-0.0151436564499434,-0.0141932595847747,-0.0130450848072821,-0.0116534858801538,-0.00997702194354311,-0.00801077154673013,-0.00587825532763908,-0.0039292237391626,0.0039292237391626,0.00587825532763908,0.00801077154673013,0.00997702194354311,0.0116534858801538,0.0130450848072821,0.0141932595847747,0.0151436564499434,0.0159361714742445,0.0166030305781186,0.0171694815146761,0.0176551085984071,0.0180751015869607,0.018441299309039,0.0187629970055747,0.0190475551450247,0.019300854319499,0.0195276348283553,0.0197317510863053,0.019916363369207,0.0200840833922413,0.0202370857182892,0.020377193716981,0.0205059464320563,0.0206246510159964,0.0207344241680607,0.0208362251280256,0.0209308821355103,0.0210191137949085,0.0211015464398168
-184.166666666667,-0.021140432131018,-0.021057851315498,-0.0209694610686197,-0.0208746339327597,-0.0207726500141261,-0.0206626795872715,-0.0205437616919601,-0.0204147776265522,-0.0202744178953438,-0.0201211406965882,-0.019953119394363,-0.019768175532116,-0.0195636927206939,-0.0193365050320979,-0.0190827511631975,-0.0187976823508471,-0.0184754075152114,-0.0181085530799585,-0.0176878072820079,-0.0172013103022906,-0.0166338455450212,-0.015965794265913,-0.0151718646636594,-0.0142197753014708,-0.0130695629771163,-0.0116755086585618,-0.00999611700546676,-0.00802650380346748,-0.00589050848025074,-0.00393814201450216,0.00393814201450216,0.00589050848025074,0.00802650380346748,0.00999611700546676,0.0116755086585618,0.0130695629771163,0.0142197753014708,0.0151718646636594,0.015965794265913,0.0166338455450212,0.0172013103022906,0.0176878072820088,0.0181085530799594,0.0184754075152114,0.0187976823508462,0.0190827511631975,0.0193365050320979,0.0195636927206939,0.0197681755321151,0.019953119394363,0.0201211406965882,0.0202744178953438,0.0204147776265522,0.0205437616919601,0.0206626795872715,0.0207726500141261,0.0208746339327597,0.0209694610686197,0.021057851315498,0.021140432131018
-183.166666666667,-0.0211793178222193,-0.0210965888360866,-0.0210080400017292,-0.0209130427374928,-0.0208108758601915,-0.0207007081585484,-0.0205815769518658,-0.0204523615361234,-0.0203117500723993,-0.020158198000936,-0.0199898754195189,-0.0198045999779257,-0.0195997506130334,-0.0193721557446951,-0.0191179471813721,-0.0188323676961177,-0.0185095157213837,-0.0181420045729572,-0.0177205059656105,-0.0172331390899059,-0.0166646605119229,-0.0159954170575842,-0.0152000728773771,-0.0142462910181651,-0.0130940411469469,-0.0116975314369681,-0.0100152120673878,-0.00804223606019949,-0.00590276163285974,-0.00394706028984615,0.00394706028984615,0.00590276163285974,0.00804223606019949,0.0100152120673878,0.0116975314369681,0.0130940411469469,0.0142462910181651,0.0152000728773771,0.0159954170575842,0.0166646605119229,0.0172331390899059,0.0177205059656114,0.0181420045729572,0.0185095157213837,0.0188323676961177,0.0191179471813721,0.0193721557446951,0.0195997506130334,0.0198045999779248,0.0199898754195189,0.0201581980009351,0.0203117500723993,0.0204523615361234,0.0205815769518658,0.0207007081585484,0.0208108758601906,0.0209130427374919,0.0210080400017292,0.0210965888360866,0.0211793178222193
-182.166666666667,-0.0212182035134205,-0.0211353263566769,-0.0210466189348377,-0.020951451542226,-0.020849101706256,-0.0207387367298244,-0.0206193922117706,-0.0204899454456946,-0.0203490822494539,-0.0201952553052829,-0.0200266314446749,-0.0198410244237355,-0.0196358085053738,-0.019407806457294,-0.0191531431995466,-0.0188670530413901,-0.018543623927556,-0.0181754560659542,-0.0177532046492122,-0.0172649678775212,-0.0166954754788247,-0.0160250398492536,-0.0152282810910922,-0.0142728067348612,-0.0131185193167838,-0.0117195542153752,-0.0100343071293105,-0.00805796831693328,-0.00591501478547141,-0.00395597856519192,0.00395597856519192,0.00591501478547141,0.00805796831693328,0.0100343071293105,0.0117195542153752,0.0131185193167838,0.0142728067348612,0.0152282810910922,0.0160250398492536,0.0166954754788247,0.0172649678775212,0.0177532046492122,0.0181754560659551,0.0185436239275552,0.0188670530413892,0.0191531431995458,0.019407806457294,0.0196358085053729,0.0198410244237346,0.0200266314446749,0.020195255305282,0.0203490822494539,0.0204899454456946,0.0206193922117706,0.0207387367298244,0.020849101706256,0.020951451542226,0.0210466189348377,0.0211353263566769,0.0212182035134205
