lon	lat	e_mm_day	n_mm_day	u_mm_day	hor_mm_day
  -1.0728795e+02   3.7981613e+01   6.0151352e-03  -1.5292732e-01  -5.0145803e-01   1.5304558e-01
  -1.0728796e+02   3.7982064e+01  -1.0232357e-01   6.3608694e-02   5.3983930e-02   1.2048310e-01
  -1.0728797e+02   3.7982515e+01  -1.9017242e-01   8.0344501e-02   3.7784843e-01   2.0644803e-01
  -1.0728799e+02   3.7982965e+01  -1.5693976e-01   6.4058644e-02   2.5300428e-01   1.6950987e-01
  -1.0728800e+02   3.7983416e+01  -1.5778394e-01   7.9331583e-02   3.4329767e-01   1.7660485e-01
  -1.0728802e+02   3.7983866e+01   1.6104087e-02  -4.5290395e-02  -3.3837247e-01   4.8068300e-02
  -1.0728803e+02   3.7984317e+01  -2.3255094e-01   8.7882713e-02   3.8224277e-01   2.4860272e-01
  -1.0728804e+02   3.7984767e+01  -1.4476849e-01   8.2270438e-02  -8.1345442e-03   1.6651229e-01
  -1.0728806e+02   3.7985218e+01  -1.4251021e-01   2.8547272e-02  -1.8507330e-01   1.4534134e-01
  -1.0728807e+02   3.7985668e+01  -1.1207411e-01   1.3687762e-02  -7.6104548e-02   1.1290687e-01
  -1.0728809e+02   3.7986119e+01  -1.2301751e-01  -2.5344047e-03  -5.0329827e-02   1.2304361e-01
  -1.0728810e+02   3.7986569e+01  -2.5785234e-01   2.4377730e-02   3.3965979e-01   2.5900213e-01
  -1.0728811e+02   3.7987020e+01  -2.6208092e-01   1.4429361e-02   3.6113765e-01   2.6247784e-01
  -1.0728813e+02   3.7987470e+01   1.9853721e-02  -1.5392895e-01  -5.1006963e-01   1.5520404e-01
  -1.0728814e+02   3.7987921e+01  -1.8194163e-01  -5.3435456e-03  -5.6721990e-02   1.8202009e-01
  -1.0728816e+02   3.7988371e+01  -2.9688056e-01  -1.1712037e-02   2.6658535e-01   2.9711149e-01
  -1.0728817e+02   3.7988822e+01  -1.0518092e-01  -3.8820531e-03  -1.8252118e-01   1.0525254e-01
  -1.0728818e+02   3.7989273e+01  -2.5292169e-01  -2.3311177e-02   2.8682279e-01   2.5399368e-01
  -1.0728820e+02   3.7989723e+01  -2.1423218e-01   1.4969159e-02   3.0663320e-01   2.1475452e-01
  -1.0728821e+02   3.7990174e+01  -1.1905371e-01   2.3354455e-02  -4.8763017e-02   1.2132278e-01
  -1.0728823e+02   3.7990624e+01  -1.1324475e-02  -2.4562540e-01  -7.3726198e-01   2.4588632e-01
  -1.0728824e+02   3.7991075e+01   1.4458791e-01  -2.2374549e-01  -5.6488367e-01   2.6639765e-01
  -1.0728825e+02   3.7991525e+01   2.6831707e-01  -3.1078418e-01  -7.3634707e-01   4.1058599e-01
  -1.0728827e+02   3.7991976e+01   2.1297854e-01  -2.8702336e-01  -7.0855661e-01   3.5741050e-01
  -1.0728831e+02   3.7993327e+01   1.5102669e-01  -3.7546219e-01  -6.8808464e-01   4.0469855e-01
  -1.0728730e+02   3.7979372e+01  -1.7511865e-01  -2.1087907e-01   1.4311533e+00   2.7411042e-01
  -1.0728732e+02   3.7979822e+01  -2.3291745e-01   4.7154378e-02   2.1847458e-01   2.3764274e-01
  -1.0728733e+02   3.7980273e+01   4.5469608e-02  -1.9367511e-01  -5.2760927e-01   1.9894103e-01
  -1.0728735e+02   3.7980723e+01   2.4038702e-02  -1.0344581e-01  -6.4269523e-01   1.0620214e-01
  -1.0728736e+02   3.7981174e+01   1.1467001e-02  -9.7458719e-02  -5.3045112e-01   9.8131004e-02
  -1.0728737e+02   3.7981625e+01   5.5214243e-02  -6.9856085e-02  -7.1452640e-01   8.9042042e-02
  -1.0728739e+02   3.7982075e+01   6.5222728e-02  -1.7724113e-01  -4.6857106e-01   1.8886085e-01
  -1.0728740e+02   3.7982526e+01   1.5191894e-03  -1.3520972e-01  -4.7875522e-01   1.3521826e-01
  -1.0728742e+02   3.7982976e+01   9.8366623e-03  -2.8391230e-02  -3.1529583e-01   3.0046995e-02
  -1.0728743e+02   3.7983427e+01   1.0928335e-01   3.2093905e-02  -4.6026027e-01   1.1389850e-01
  -1.0728744e+02   3.7983877e+01   3.2206137e-02  -1.4700211e-02  -4.0465299e-01   3.5402421e-02
  -1.0728746e+02   3.7984328e+01  -9.3003070e-03  -1.1396358e-02  -3.3554088e-01   1.4709612e-02
  -1.0728747e+02   3.7984778e+01   4.8057461e-02   6.0981833e-02  -5.7669458e-01   7.7642150e-02
  -1.0728749e+02   3.7985229e+01  -1.1007083e-01   3.3393436e-02  -9.0647232e-02   1.1502482e-01
  -1.0728750e+02   3.7985679e+01  -2.4333314e-01   3.2305763e-02   4.4090788e-01   2.4546828e-01
  -1.0728751e+02   3.7986130e+01  -1.4089009e-01   3.6546716e-02  -9.2855668e-02   1.4555302e-01
  -1.0728753e+02   3.7986580e+01  -1.6773883e-01   1.2509874e-03  -1.6086691e-01   1.6774350e-01
  -1.0728754e+02   3.7987031e+01  -2.8021557e-01   2.2098019e-02   3.1117372e-01   2.8108555e-01
  -1.0728756e+02   3.7987482e+01  -2.6624917e-01   2.2673151e-02   3.8027597e-01   2.6721282e-01
  -1.0728757e+02   3.7987932e+01  -1.5408587e-01   6.4195929e-03  -1.8109321e-01   1.5421954e-01
  -1.0728758e+02   3.7988383e+01  -2.5387757e-01   1.2055481e-02   3.9565657e-01   2.5416364e-01
  -1.0728760e+02   3.7988833e+01  -1.2682615e-01   4.8918340e-02  -9.0697378e-02   1.3593335e-01
  -1.0728761e+02   3.7989284e+01  -1.2521561e-01   5.2289391e-02  -9.0164051e-03   1.3569499e-01
  -1.0728763e+02   3.7989734e+01  -1.2316297e-01   1.4473359e-02   3.6494795e-02   1.2401046e-01
  -1.0728764e+02   3.7990185e+01  -2.6431546e-01   9.0547572e-02   6.1763490e-01   2.7939492e-01
  -1.0728768e+02   3.7991536e+01  -1.8291334e-01   9.9680898e-02   4.2781798e-01   2.0831124e-01
  -1.0728772e+02   3.7992888e+01   2.7667968e-01  -4.1326485e-01  -5.6393927e-01   4.9733237e-01
  -1.0728673e+02   3.7979383e+01  -1.5497771e-01  -2.6765667e-02  -5.4080134e-02   1.5727203e-01
  -1.0728675e+02   3.7979834e+01   8.4074788e-02  -1.0247927e-01  -5.5266989e-01   1.3255403e-01
  -1.0728676e+02   3.7980284e+01   5.5852243e-02  -1.4796757e-01  -4.5901085e-01   1.5815775e-01
  -1.0728677e+02   3.7980735e+01   6.7738130e-02  -1.0236940e-01  -5.5200979e-01   1.2275157e-01
  -1.0728679e+02   3.7981185e+01   5.5155029e-02  -6.9355135e-02  -7.7438706e-01   8.8612708e-02
  -1.0728680e+02   3.7981636e+01   1.7124748e-02  -1.4684963e-01  -5.5958385e-01   1.4784475e-01
  -1.0728682e+02   3.7982086e+01   6.8275687e-02  -7.8534631e-02  -7.3741713e-01   1.0406372e-01
  -1.0728683e+02   3.7982537e+01   3.6819301e-03  -3.5269868e-02  -3.2062046e-01   3.5461531e-02
  -1.0728684e+02   3.7982987e+01   6.9842551e-03  -5.5435270e-02  -3.2129527e-01   5.5873509e-02
  -1.0728686e+02   3.7983438e+01   2.8712410e-02   5.1460150e-04  -2.9149459e-01   2.8717021e-02
  -1.0728687e+02   3.7983888e+01  -2.1312656e-02  -1.9116771e-02  -4.3121320e-01   2.8630058e-02
  -1.0728689e+02   3.7984339e+01   3.4149633e-02  -1.2650196e-02  -4.1412491e-01   3.6417371e-02
  -1.0728690e+02   3.7984789e+01  -2.0182605e-01   4.7831969e-02   1.9821689e-01   2.0741661e-01
  -1.0728691e+02   3.7985240e+01  -2.0263519e-01   5.5029921e-02   4.5724092e-01   2.0997455e-01
  -1.0728693e+02   3.7985691e+01  -2.2614998e-01   2.8226220e-02   4.1031453e-01   2.2790466e-01
  -1.0728694e+02   3.7986141e+01  -2.2512753e-02  -1.5891984e-01  -5.7552182e-01   1.6050651e-01
  -1.0728696e+02   3.7986592e+01  -2.0967554e-01   2.2490492e-02   2.8943620e-01   2.1087829e-01
  -1.0728697e+02   3.7987042e+01  -1.5499161e-01   1.2266861e-02  -1.3174040e-02   1.5547628e-01
  -1.0728698e+02   3.7987493e+01  -2.4881416e-01   1.8997524e-02   2.8394504e-01   2.4953836e-01
  -1.0728700e+02   3.7987943e+01  -2.3394669e-01  -1.7477616e-02   3.6945434e-01   2.3459864e-01
  -1.0728701e+02   3.7988394e+01  -1.1400834e-01   2.0302687e-02  -3.4833966e-02   1.1580199e-01
  -1.0728703e+02   3.7988844e+01  -1.1365110e-01   1.5396443e-02  -7.3858159e-02   1.1468924e-01
  -1.0728704e+02   3.7989295e+01  -9.6461124e-02   1.4225616e-02  -1.0841774e-01   9.7504444e-02
  -1.0728705e+02   3.7989745e+01  -1.5833279e-01   4.2835475e-02   2.5282967e-02   1.6402485e-01
  -1.0728707e+02   3.7990196e+01  -7.1505489e-01   3.7492875e-01   1.4683303e+00   8.0738780e-01
  -1.0728708e+02   3.7990646e+01   1.6485553e-01  -2.4969879e-01  -7.0335590e-01   2.9921035e-01
  -1.0728712e+02   3.7991998e+01  -1.0997903e-01   8.8418597e-02  -8.9745691e-02   1.4111426e-01
  -1.0728616e+02   3.7979394e+01  -1.0690960e-01  -1.8733028e-03  -2.0900411e-01   1.0692602e-01
  -1.0728617e+02   3.7979845e+01   4.9214691e-02  -7.4999264e-02  -5.3912592e-01   8.9704935e-02
  -1.0728619e+02   3.7980295e+01   8.9917688e-02  -3.4895250e-02  -7.2660791e-01   9.6451382e-02
  -1.0728620e+02   3.7980746e+01   5.0572833e-02  -1.2811387e-01  -5.1256656e-01   1.3773443e-01
  -1.0728622e+02   3.7981196e+01  -1.2429886e-01   1.3255362e-01   4.7018176e-02   1.8171590e-01
  -1.0728623e+02   3.7981647e+01   3.2733306e-02  -8.4117679e-02  -4.7855331e-01   9.0262136e-02
  -1.0728624e+02   3.7982097e+01   3.8813981e-02  -1.1999159e-01  -5.5481311e-01   1.2611307e-01
  -1.0728626e+02   3.7982548e+01   4.6156469e-02   4.6703838e-03  -3.6868650e-01   4.6392156e-02
  -1.0728627e+02   3.7982998e+01   3.1600733e-02  -9.3366306e-03  -3.6889242e-01   3.2951161e-02
  -1.0728629e+02   3.7983449e+01   5.6018956e-02   3.4567246e-02  -5.4810631e-01   6.5825663e-02
  -1.0728630e+02   3.7983899e+01   1.9268068e-02  -3.2247272e-02  -3.3428277e-01   3.7565210e-02
  -1.0728631e+02   3.7984350e+01  -7.0316990e-03  -4.6165322e-02  -4.0312939e-01   4.6697770e-02
  -1.0728633e+02   3.7984801e+01  -1.2171439e-01   7.9887124e-02   2.8285562e-02   1.4558965e-01
  -1.0728634e+02   3.7985251e+01  -1.4591139e-01   9.2332150e-02   1.2732049e-01   1.7267125e-01
  -1.0728636e+02   3.7985702e+01  -1.3186536e-01   6.3612147e-02   2.9204512e-02   1.4640689e-01
  -1.0728637e+02   3.7986152e+01   5.0876840e-02   1.3396920e-02  -4.5061405e-01   5.2611124e-02
  -1.0728638e+02   3.7986603e+01  -1.5137188e-01   4.4820209e-02  -7.3450594e-02   1.5786798e-01
  -1.0728640e+02   3.7987053e+01  -1.2705618e-01  -2.6983756e-02  -1.4103142e-01   1.2988993e-01
  -1.0728641e+02   3.7987504e+01  -1.2509942e-01   4.8550706e-02  -6.6202217e-02   1.3419030e-01
  -1.0728643e+02   3.7987954e+01  -2.2999441e-01   3.8311890e-02   3.7948334e-01   2.3316352e-01
  -1.0728644e+02   3.7988405e+01  -9.5688419e-02   2.4659568e-02  -5.9437097e-02   9.8814816e-02
  -1.0728645e+02   3.7988855e+01  -1.2231412e-01   1.9030751e-02   2.5655523e-02   1.2378576e-01
  -1.0728647e+02   3.7989306e+01  -1.5044936e-01   5.0893746e-02  -5.0279723e-03   1.5882438e-01
  -1.0728648e+02   3.7989756e+01  -2.9792409e-02  -1.0676071e-01  -6.4593022e-01   1.1083969e-01
  -1.0728650e+02   3.7990207e+01  -3.5785739e-03  -1.3758181e-01  -8.3639664e-01   1.3762834e-01
  -1.0728651e+02   3.7990658e+01  -5.3326472e-02  -8.3772736e-02  -6.8626566e-01   9.9305508e-02
  -1.0728652e+02   3.7991108e+01  -2.4997894e-01   3.0906997e-02   3.2930582e-01   2.5188234e-01
  -1.0728654e+02   3.7991559e+01  -2.5622540e-01   5.8811027e-02   3.7287421e-01   2.6288818e-01
  -1.0728559e+02   3.7979405e+01   1.1206497e-01  -1.4115196e-02  -7.3421794e-01   1.1295041e-01
  -1.0728560e+02   3.7979856e+01   2.0609976e-02  -6.0716367e-02  -5.4890618e-01   6.4119017e-02
  -1.0728562e+02   3.7980306e+01   9.2349947e-02  -7.0003396e-02  -4.7067328e-01   1.1588351e-01
  -1.0728563e+02   3.7980757e+01   2.7921484e-01  -3.4641519e-01  -5.2672804e-03   4.4493192e-01
  -1.0728565e+02   3.7981207e+01   1.0178641e-01  -8.0668577e-02  -4.4509440e-01   1.2987645e-01
  -1.0728566e+02   3.7981658e+01   6.3934946e-02  -9.6868462e-02  -4.7383465e-01   1.1606540e-01
  -1.0728567e+02   3.7982108e+01   3.6264164e-02  -8.6898904e-03  -3.4855769e-01   3.7290800e-02
  -1.0728569e+02   3.7982559e+01   3.9061602e-02  -2.4567309e-03  -3.3436333e-01   3.9138782e-02
  -1.0728570e+02   3.7983010e+01   8.0760812e-02   3.1730814e-02  -5.6597939e-01   8.6770694e-02
  -1.0728572e+02   3.7983460e+01   4.7909458e-02   1.6385713e-03  -4.0785820e-01   4.7937471e-02
  -1.0728573e+02   3.7983911e+01   1.4124159e-02   3.1747550e-02  -4.8404449e-01   3.4747644e-02
  -1.0728574e+02   3.7984361e+01  -7.7109314e-03  -6.4317985e-02  -3.8339627e-01   6.4778559e-02
  -1.0728576e+02   3.7984812e+01   6.2054169e-02   1.2926974e-02  -5.0175768e-01   6.3386327e-02
  -1.0728577e+02   3.7985262e+01  -1.7169960e-01   1.5538922e-02   2.5289003e-01   1.7240131e-01
  -1.0728579e+02   3.7985713e+01  -1.2477657e-01   6.5191285e-02   5.3937215e-02   1.4078031e-01
  -1.0728580e+02   3.7986163e+01  -2.1794530e-01   1.2037687e-02   4.7318221e-01   2.1827748e-01
  -1.0728581e+02   3.7986614e+01  -1.5988164e-01   8.8158561e-02   6.2189667e-02   1.8257621e-01
  -1.0728583e+02   3.7987064e+01  -2.0931754e-01   3.4652508e-02   3.4600275e-01   2.1216651e-01
  -1.0728584e+02   3.7987515e+01  -9.9320300e-02   2.6380438e-02  -1.3901644e-02   1.0276405e-01
  -1.0728585e+02   3.7987965e+01  -2.6347659e-01   4.6622629e-02   4.7118527e-01   2.6756977e-01
  -1.0728587e+02   3.7988416e+01  -1.1417926e-01   4.6013215e-02  -1.6150140e-02   1.2310207e-01
  -1.0728588e+02   3.7988867e+01  -1.3170298e-01   3.0041884e-02  -3.6427779e-02   1.3508586e-01
  -1.0728590e+02   3.7989317e+01  -1.2863612e-01   3.5055119e-02  -1.3204264e-02   1.3332709e-01
  -1.0728591e+02   3.7989768e+01  -3.9581561e-02  -1.7714546e-01  -4.2717358e-01   1.8151367e-01
  -1.0728592e+02   3.7990218e+01  -2.0308944e-02  -1.9602034e-01  -5.5293955e-01   1.9706960e-01
  -1.0728594e+02   3.7990669e+01  -6.2728563e-02  -1.0306609e-01  -7.9163300e-01   1.2065443e-01
  -1.0728595e+02   3.7991119e+01   1.9053154e-01  -2.6741266e-01  -6.8577738e-01   3.2834707e-01
  -1.0728597e+02   3.7991570e+01  -2.5170464e-01   5.8614741e-02   5.4143404e-01   2.5843938e-01
  -1.0728601e+02   3.7992921e+01   1.1211349e-01  -2.1663774e-01  -7.9794963e-01   2.4392897e-01
  -1.0728602e+02   3.7993372e+01  -2.8225250e-02  -5.2548699e-02  -8.6318560e-01   5.9649229e-02
  -1.0728604e+02   3.7993822e+01   1.9216254e-01  -1.5302601e-01  -7.2443508e-01   2.4564894e-01
  -1.0728500e+02   3.7978966e+01  -1.9545162e-01   1.0104838e-02  -1.1146289e-01   1.9571266e-01
  -1.0728506e+02   3.7980768e+01   1.8726533e-01  -2.1549432e-02  -9.6407587e-01   1.8850115e-01
  -1.0728509e+02   3.7981669e+01  -2.1434335e-01   6.2876838e-02   4.2337521e-01   2.2337540e-01
  -1.0728510e+02   3.7982120e+01  -1.8076691e-01   3.1730755e-02   3.6506462e-01   1.8353069e-01
  -1.0728512e+02   3.7982570e+01  -9.0250097e-02   5.9801036e-02   1.2357110e-01   1.0826469e-01
  -1.0728513e+02   3.7983021e+01  -1.5688030e-01  -2.5310256e-04   2.1219563e-01   1.5688050e-01
  -1.0728514e+02   3.7983471e+01  -1.8294313e-01   4.4512731e-02   3.5647090e-01   1.8828057e-01
  -1.0728516e+02   3.7983922e+01  -2.2303361e-01   2.1578697e-02   3.2960685e-01   2.2407506e-01
  -1.0728517e+02   3.7984372e+01   5.6830533e-02   1.6017392e-02  -5.8620092e-01   5.9044613e-02
  -1.0728519e+02   3.7984823e+01   5.9679822e-02   2.5065758e-02  -5.1705281e-01   6.4730003e-02
  -1.0728520e+02   3.7985273e+01  -1.0945588e-01   7.4829052e-02   1.1848942e-01   1.3258951e-01
  -1.0728521e+02   3.7985724e+01  -6.5592937e-02   8.8341473e-02  -6.0852845e-02   1.1003022e-01
  -1.0728523e+02   3.7986174e+01  -8.6185658e-02   8.5045529e-02   1.7463021e-02   1.2108142e-01
  -1.0728524e+02   3.7986625e+01  -9.9648825e-02   9.8238402e-02   1.0693915e-01   1.3993095e-01
  -1.0728526e+02   3.7987075e+01  -1.4841515e-01   6.3705159e-02   1.1856883e-01   1.6150976e-01
  -1.0728527e+02   3.7987526e+01  -2.3831140e-01   4.6681126e-02   4.5197855e-01   2.4284038e-01
  -1.0728528e+02   3.7987977e+01  -1.4379559e-01   3.0370945e-02  -2.0543067e-02   1.4696791e-01
  -1.0728530e+02   3.7988427e+01  -2.2985979e-01   3.6435764e-02   3.3612183e-01   2.3272964e-01
  -1.0728531e+02   3.7988878e+01  -1.2122836e-01   3.7844454e-02  -7.9941288e-02   1.2699811e-01
  -1.0728533e+02   3.7989328e+01  -1.4430681e-01   3.7362091e-02  -1.2424272e-01   1.4906502e-01
  -1.0728534e+02   3.7989779e+01   4.6947726e-02  -1.3130568e-01  -5.5692751e-01   1.3944630e-01
  -1.0728535e+02   3.7990229e+01   1.8064854e-01  -2.9236479e-01  -5.5561721e-01   3.4367290e-01
  -1.0728537e+02   3.7990680e+01  -4.0494667e-02  -5.8645696e-02  -7.8892109e-01   7.1268055e-02
  -1.0728538e+02   3.7991130e+01   7.8356225e-02  -1.2629271e-01  -7.1372542e-01   1.4862553e-01
  -1.0728540e+02   3.7991581e+01  -7.0973338e-03  -1.9096210e-01  -6.3421121e-01   1.9109395e-01
  -1.0728541e+02   3.7992031e+01   3.7021122e-02  -1.5454947e-01  -6.4213826e-01   1.5892169e-01
  -1.0728542e+02   3.7992482e+01   9.5402104e-03  -1.4645380e-01  -6.8021662e-01   1.4676420e-01
  -1.0728544e+02   3.7992932e+01   1.4972934e-01  -2.1262151e-01  -6.2618414e-01   2.6005150e-01
  -1.0728545e+02   3.7993383e+01   1.5348486e-01  -1.4219225e-01  -8.4850682e-01   2.0922772e-01
  -1.0728547e+02   3.7993834e+01  -1.6682081e-01   8.3968386e-02   9.4637059e-02   1.8676153e-01
  -1.0728548e+02   3.7994284e+01  -1.7475434e-01   6.0639984e-02   5.2600570e-01   1.8497645e-01
  -1.0728446e+02   3.7979878e+01  -2.0172101e-01  -4.3603625e-03   7.5137722e-01   2.0176813e-01
  -1.0728450e+02   3.7981230e+01  -2.1167218e-01   2.6305613e-02   3.5452206e-01   2.1330048e-01
  -1.0728452e+02   3.7981680e+01  -1.7634033e-01  -2.5465023e-02   3.6457335e-01   1.7816952e-01
  -1.0728453e+02   3.7982131e+01  -2.2924789e-01  -6.5651391e-02   3.3750365e-01   2.3846320e-01
  -1.0728454e+02   3.7982581e+01  -1.5315239e-01  -7.3473883e-02  -3.6856388e-02   1.6986485e-01
  -1.0728456e+02   3.7983032e+01  -1.4084943e-01   1.1832482e-01   1.4027488e-01   1.8395468e-01
  -1.0728457e+02   3.7983482e+01  -1.8564260e-01   7.1218245e-02   4.0456830e-01   1.9883464e-01
  -1.0728459e+02   3.7983933e+01  -1.8288130e-01  -9.5620143e-03   1.8026584e-01   1.8313111e-01
  -1.0728460e+02   3.7984383e+01  -1.2645441e-01   1.1422527e-01   6.8002311e-02   1.7040578e-01
  -1.0728461e+02   3.7984834e+01   2.9911761e-02  -4.0777611e-03  -2.9484606e-01   3.0188434e-02
  -1.0728463e+02   3.7985284e+01   9.7142960e-02   7.1042189e-03  -5.3987390e-01   9.7402385e-02
  -1.0728464e+02   3.7985735e+01  -1.7597842e-01   4.7792608e-02   3.2768405e-01   1.8235278e-01
  -1.0728466e+02   3.7986186e+01  -1.2907118e-01   5.4317264e-02   3.4718967e-02   1.4003476e-01
  -1.0728467e+02   3.7986636e+01  -2.1083552e-01   8.0968580e-02   2.6212114e-01   2.2584846e-01
  -1.0728468e+02   3.7987087e+01  -1.4581305e-01   1.3288261e-01   1.3739645e-01   1.9727959e-01
  -1.0728470e+02   3.7987537e+01  -1.6224117e-01   6.2384861e-02   4.2745370e-01   1.7382194e-01
  -1.0728471e+02   3.7987988e+01  -7.7178051e-02   1.1782092e-01   3.4502470e-02   1.4084822e-01
  -1.0728473e+02   3.7988438e+01  -6.7714685e-02  -8.3712073e-03  -1.3641392e-01   6.8230167e-02
  -1.0728474e+02   3.7988889e+01  -7.8108717e-02   1.7470794e-02   8.5424759e-03   8.0038742e-02
  -1.0728475e+02   3.7989339e+01  -1.3466751e-01   8.5887614e-02  -9.9767078e-02   1.5972482e-01
  -1.0728477e+02   3.7989790e+01  -1.8854411e-02  -1.5758269e-01  -6.0208695e-01   1.5870662e-01
  -1.0728478e+02   3.7990240e+01   3.4818080e-02  -1.7931214e-01  -8.7859955e-01   1.8266128e-01
  -1.0728480e+02   3.7990691e+01   1.4687070e-01  -2.0254157e-01  -6.4260208e-01   2.5018811e-01
  -1.0728481e+02   3.7991141e+01   2.0792727e-01  -2.3625854e-01  -7.9923099e-01   3.1472504e-01
  -1.0728482e+02   3.7991592e+01   2.5000660e-02  -1.5305821e-01  -5.9863882e-01   1.5508659e-01
  -1.0728484e+02   3.7992042e+01  -6.6056541e-02  -1.8084435e-01  -6.3117625e-01   1.9253090e-01
  -1.0728485e+02   3.7992493e+01   9.7175349e-02  -1.0582841e-01  -6.9600048e-01   1.4367568e-01
  -1.0728487e+02   3.7992944e+01   2.5915809e-01  -2.6342811e-01  -6.6594305e-01   3.6953658e-01
  -1.0728489e+02   3.7993845e+01   2.5645786e-01  -2.3948351e-01  -4.8060872e-01   3.5088886e-01
  -1.0728491e+02   3.7994295e+01  -1.9735959e-01   9.3828912e-02   3.7985142e-01   2.1852842e-01
  -1.0728389e+02   3.7979889e+01  -1.2259489e-01   1.4895794e-02  -1.3444408e-02   1.2349653e-01
  -1.0728392e+02   3.7980790e+01  -2.1108474e-01   1.3794821e-02   1.2275399e-01   2.1153502e-01
  -1.0728393e+02   3.7981241e+01  -1.6748578e-01   4.0650575e-02   3.3391909e-01   1.7234836e-01
  -1.0728394e+02   3.7981691e+01  -2.9548565e-01   9.9359692e-02   4.8816287e-01   3.1174368e-01
  -1.0728396e+02   3.7982142e+01  -1.9373307e-01   1.1883184e-02   1.3419341e-01   1.9409717e-01
  -1.0728397e+02   3.7982592e+01  -8.9685260e-02   4.2963232e-02  -2.3628436e-02   9.9444885e-02
  -1.0728399e+02   3.7983043e+01  -2.2400896e-01   1.4512416e-02   2.9379110e-01   2.2447856e-01
  -1.0728400e+02   3.7983493e+01  -1.4426424e-01   2.7681339e-04   2.1799381e-01   1.4426451e-01
  -1.0728401e+02   3.7983944e+01  -1.1959750e-01   4.0335615e-02   4.7122731e-02   1.2621618e-01
  -1.0728403e+02   3.7984394e+01  -1.1741256e-01   2.2781272e-02  -7.3995050e-02   1.1960224e-01
  -1.0728404e+02   3.7984845e+01   4.1341283e-03  -6.0274820e-02  -3.9147343e-01   6.0416430e-02
  -1.0728406e+02   3.7985296e+01   2.2986309e-02  -4.0278384e-02  -3.5278435e-01   4.6375840e-02
  -1.0728407e+02   3.7985746e+01   4.2389014e-02  -2.4866107e-02  -3.7107518e-01   4.9144194e-02
  -1.0728408e+02   3.7986197e+01  -1.5610491e-01   4.0441272e-02   2.2248578e-01   1.6125830e-01
  -1.0728410e+02   3.7986647e+01  -1.2171877e-01   9.3327417e-02   4.5280097e-02   1.5338013e-01
  -1.0728411e+02   3.7987098e+01  -1.1311568e-01   1.0433159e-01   5.6502864e-02   1.5388385e-01
  -1.0728413e+02   3.7987548e+01  -1.1444229e-01   5.1361113e-02  -7.0515599e-02   1.2543924e-01
  -1.0728414e+02   3.7987999e+01  -1.0622238e-01   6.2887839e-02  -4.4919335e-02   1.2344259e-01
  -1.0728415e+02   3.7988449e+01  -2.0865379e-01  -1.1701649e-02   3.4499629e-01   2.0898166e-01
  -1.0728417e+02   3.7988900e+01  -2.0255416e-01   3.9135750e-02   6.4402621e-01   2.0630025e-01
  -1.0728418e+02   3.7989350e+01  -2.7667332e-01   2.9418378e-02   4.4632543e-01   2.7823294e-01
  -1.0728420e+02   3.7989801e+01  -2.2302797e-02  -2.0503962e-01  -5.9818012e-01   2.0624903e-01
  -1.0728421e+02   3.7990251e+01  -1.9668130e-02  -1.9294921e-01  -8.3233631e-01   1.9394905e-01
  -1.0728422e+02   3.7990702e+01   7.4110155e-02  -9.8063974e-02  -6.7922872e-01   1.2291810e-01
  -1.0728424e+02   3.7991153e+01   8.7368334e-02  -1.7854995e-01  -8.0190287e-01   1.9877955e-01
  -1.0728425e+02   3.7991603e+01   1.4178859e-01  -2.5282489e-01  -7.7118998e-01   2.8986968e-01
