ox,ue,uz
68748.7487487487,-1.54596101193203,-0.515471109115615
68818.8188188188,-1.5457071839434,-0.517740228736515
68888.8888888889,-1.54545756840207,-0.519994675628965
68958.958958959,-1.54521212173194,-0.522234410648075
69029.029029029,-1.54497079997809,-0.524459395268267
69099.0990990991,-1.54473355881089,-0.526669591588913
69169.1691691692,-1.54450035352994,-0.528864962340232
69239.2392392392,-1.54427113906827,-0.531045470888323
69309.3093093093,-1.5440458699966,-0.533211081241225
69379.3793793794,-1.54382450052752,-0.535361758053789
69449.4494494495,-1.54360698452001,-0.537497466632699
69519.5195195195,-1.54339327548378,-0.539618172942797
69589.5895895896,-1.54318332658389,-0.541723843611412
69659.6596596597,-1.54297709064514,-0.543814445933826
69729.7297297297,-1.54277452015707,-0.54588994787792
69799.7997997998,-1.54257556727842,-0.547950318089772
69869.8698698699,-1.54238018384208,-0.549995525898521
69939.9399399399,-1.54218832135997,-0.552025541320436
70010.01001001,-1.54199993102799,-0.554040335064722
70080.0800800801,-1.54181496373098,-0.556039878537688
70150.1501501501,-1.54163337004798,-0.558024143847423
70220.2202202202,-1.54145510025726,-0.55999310380846
70290.2902902903,-1.54128010434174,-0.561946731946277
70360.3603603604,-1.54110833199363,-0.563885002500755
70430.4304304304,-1.54093973262113,-0.565807890432843
70500.5005005005,-1.54077425535259,-0.567715371426165
70570.5705705706,-1.54061184904258,-0.56960742189282
70640.6406406406,-1.54045246227739,-0.571484018976744
70710.7107107107,-1.54029604338063,-0.5733451405576
70780.7807807808,-1.54014254041897,-0.575190765255577
70850.8508508509,-1.53999190120784,-0.577020872433804
70920.9209209209,-1.53984407331724,-0.578835442203144
70990.990990991,-1.53969900407768,-0.580634455425491
71061.0610610611,-1.53955664058604,-0.582417893717095
71131.1311311311,-1.53941692971161,-0.584185739452262
71201.2012012012,-1.53927981810202,-0.58593797576648
71271.2712712713,-1.53914525218953,-0.587674586559597
71341.3413413414,-1.539013178197,-0.589395556499164
71411.4114114114,-1.53888354214418,-0.591100871023422
71481.4814814815,-1.53875628985397,-0.592790516344012
71551.5515515516,-1.53863136695865,-0.59446447944923
71621.6216216216,-1.53850871890634,-0.596122748106001
71691.6916916917,-1.53838829096729,-0.597765310863827
71761.7617617618,-1.53827002824031,-0.599392157055066
71831.8318318318,-1.53815387565949,-0.60100327680014
71901.9019019019,-1.53803977800041,-0.602598661007649
71971.971971972,-1.53792767988696,-0.604178301377478
72042.042042042,-1.53781752579773,-0.605742190402583
72112.1121121121,-1.53770926007293,-0.607290321371173
72182.1821821822,-1.53760282692087,-0.608822688368734
72252.2522522522,-1.53749817042472,-0.61033928627893
72322.3223223223,-1.53739523454937,-0.611840110786459
72392.3923923924,-1.53729396314814,-0.613325158377568
72462.4624624625,-1.53719429996954,-0.614794426341747
72532.5325325325,-1.53709618866434,-0.616247912773425
72602.6026026026,-1.5369995727922,-0.617685616572464
72672.6726726727,-1.53690439582878,-0.619107537445635
72742.7427427427,-1.53681060117253,-0.62051367590761
72812.8128128128,-1.53671813215178,-0.621904033281589
72882.8828828829,-1.53662693203158,-0.62327861169991
72952.952952953,-1.53653694402082,-0.624637414104741
73023.023023023,-1.53644811127917,-0.625980444248809
73093.0930930931,-1.53636037692425,-0.62730770669539
73163.1631631632,-1.53627368403845,-0.628619206818431
73233.2332332332,-1.53618797567621,-0.62991495080298
73303.3033033033,-1.53610319487104,-0.63119494564522
73373.3733733734,-1.53601928464257,-0.632459199151931
73443.4434434435,-1.53593618800366,-0.633707719940201
73513.5135135135,-1.53585384796754,-0.634940517437684
73583.5835835836,-1.53577220755492,-0.636157601881528
73653.6536536537,-1.53569120980108,-0.637358984317789
73723.7237237237,-1.53561079776299,-0.638544676600827
73793.7937937938,-1.53553091452644,-0.639714691392012
73863.8638638639,-1.53545150321318,-0.640869042159793
73933.9339339339,-1.53537250698797,-0.642007743177145
74004.004004004,-1.53529386906579,-0.643130809521559
74074.0740740741,-1.53521553271872,-0.644238257072662
74144.1441441441,-1.53513744128366,-0.64533010251149
74214.2142142142,-1.53505953816837,-0.646406363318558
74284.2842842843,-1.53498176685941,-0.647467057771833
74354.3543543543,-1.53490407092901,-0.648512204945656
74424.4244244244,-1.53482639404184,-0.649541824707903
74494.4944944945,-1.53474867996238,-0.650555937718343
74564.5645645646,-1.53467087256168,-0.65155456542632
74634.6346346346,-1.53459291582449,-0.652537730068501
74704.7047047047,-1.53451475385622,-0.653505454666229
74774.7747747748,-1.53443633088979,-0.654457763023029
74844.8448448448,-1.53435759129264,-0.655394679721748
74914.9149149149,-1.5342784795736,-0.656316230122143
74984.984984985,-1.53419894038975,-0.657222440357503
75055.0550550551,-1.53411891855323,-0.6581133373316
75125.1251251251,-1.53403835903813,-0.658988948716114
75195.1951951952,-1.53395720698708,-0.659849302946054
75265.2652652653,-1.53387540771823,-0.660694429218041
75335.3353353353,-1.53379290673168,-0.661524357485239
75405.4054054054,-1.53370964971637,-0.662339118454776
75475.4754754755,-1.53362558255657,-0.663138743583511
75545.5455455456,-1.53354065133841,-0.663923265073805
75615.6156156156,-1.53345480235659,-0.664692715870494
75685.6856856857,-1.53336798212067,-0.665447129656117
75755.7557557558,-1.53328013736167,-0.666186540846691
75825.8258258258,-1.53319121503834,-0.666910984587715
75895.8958958959,-1.53310116234353,-0.667620496749509
75965.965965966,-1.53300992671058,-0.668315113922721
76036.036036036,-1.53291745581945,-0.668994873413965
76106.1061061061,-1.53282369760293,-0.669659813240767
76176.1761761762,-1.53272860025277,-0.67030997212668
76246.2462462462,-1.53263211222579,-0.670945389496745
76316.3163163163,-1.53253418224984,-0.671566105471791
76386.3863863864,-1.53243475932974,-0.672172160863953
76456.4564564564,-1.53233379275334,-0.672763597171216
76526.5265265265,-1.53223123209711,-0.673340456571877
76596.5965965966,-1.53212702723204,-0.673902781919139
76666.6666666667,-1.53202112832933,-0.674450616735777
76736.7367367367,-1.53191348586606,-0.674984005208474
76806.8068068068,-1.53180405063065,-0.675502992182006
76876.8768768769,-1.53169277372849,-0.676007623153388
76946.9469469469,-1.53157960658727,-0.676497944266178
77017.017017017,-1.53146450096239,-0.676974002304238
77087.0870870871,-1.53134740894219,-0.677435844685746
77157.1571571572,-1.53122828295327,-0.67788351945726
77227.2272272272,-1.53110707576551,-0.678317075287232
77297.2972972973,-1.53098374049722,-0.678736561459794
77367.3673673674,-1.53085823062007,-0.679142027868258
77437.4374374374,-1.53073049996402,-0.679533525008661
77507.5075075075,-1.53060050272213,-0.679911103973308
77577.5775775776,-1.53046819345537,-0.680274816444133
77647.6476476477,-1.53033352709722,-0.680624714686044
77717.7177177177,-1.53019645895828,-0.680960851539792
77787.7877877878,-1.53005694473081,-0.68128328041562
77857.8578578579,-1.52991494049308,-0.681592055285935
77927.9279279279,-1.52977040271382,-0.68188723067886
77997.997997998,-1.5296232882563,-0.682168861670362
78068.0680680681,-1.52947355438269,-0.682437003878054
78138.1381381381,-1.52932115875804,-0.682691713453493
78208.2082082082,-1.5291660594543,-0.682933047075008
78278.2782782783,-1.52900821495415,-0.683161061940627
78348.3483483483,-1.52884758415497,-0.683375815760359
78418.4184184184,-1.52868412637244,-0.68357736674936
78488.4884884885,-1.52851780134426,-0.683765773619982
78558.5585585586,-1.5283485692337,-0.683941095574618
78628.6286286286,-1.52817639063291,-0.684103392297839
78698.6986986987,-1.52800122656654,-0.684252723949245
78768.7687687688,-1.52782303849483,-0.684389151155242
78838.8388388388,-1.5276417883169,-0.68451273500214
78908.9089089089,-1.52745743837378,-0.684623537027769
78978.978978979,-1.52726995145138,-0.684721619213854
79049.049049049,-1.5270792907837,-0.684807043978852
79119.1191191191,-1.52688542005501,-0.684879874168913
79189.1891891892,-1.52668830340331,-0.684940173051424
79259.2592592593,-1.52648790542249,-0.684988004306131
79329.3293293293,-1.52628419116496,-0.685023432017434
79399.3993993994,-1.52607712614421,-0.685046520666815
79469.4694694695,-1.52586667633702,-0.685057335124264
79539.5395395395,-1.52565280818585,-0.685055940641122
79609.6096096096,-1.52543548860086,-0.685042402841094
79679.6796796797,-1.5252146849621,-0.685016787713149
79749.7497497498,-1.52499036512137,-0.684979161602693
79819.8198198198,-1.52476249740418,-0.684929591203886
79889.8898898899,-1.52453105061157,-0.684868143551653
79959.95995996,-1.52429599402167,-0.684794886013503
80030.03003003,-1.52405729739141,-0.684709886281151
80100.1001001001,-1.52381493095799,-0.684613212362898
80170.1701701702,-1.5235688654403,-0.684504932575228
80240.2402402402,-1.52331907204025,-0.684385115534692
80310.3103103103,-1.52306552244388,-0.684253830149731
80380.3803803804,-1.52280818882264,-0.684111145612703
80450.4504504504,-1.52254704383445,-0.683957131391903
80520.5205205205,-1.52228206062442,-0.683791857222869
80590.5905905906,-1.52201321282595,-0.683615393101199
80660.6606606607,-1.5217404745617,-0.68342780927359
80730.7307307307,-1.52146382044328,-0.683229176229671
80800.8008008008,-1.52118322557312,-0.683019564694991
80870.8708708709,-1.52089866554411,-0.68279904562173
80940.9409409409,-1.52061011644035,-0.682567690181381
81011.011011011,-1.52031755483737,-0.682325569756499
81081.0810810811,-1.52002095780229,-0.682072755932299
81151.1511511511,-1.51972030289413,-0.681809320489354
81221.2212212212,-1.51941556816373,-0.681535335395002
81291.2912912913,-1.51910673215376,-0.681250872795697
81361.3613613614,-1.51879377389852,-0.680956005008782
81431.4314314314,-1.51847667292394,-0.680650804514912
81501.5015015015,-1.51815540924702,-0.680335343949814
81571.5715715716,-1.51782996337566,-0.680009696096649
81641.6416416416,-1.5175003163081,-0.67967393387814
81711.7117117117,-1.51716644953243,-0.679328130348468
81781.7817817818,-1.51682834502588,-0.678972358685959
81851.8518518519,-1.5164859852543,-0.678606692184997
81921.9219219219,-1.51613935317113,-0.678231204248463
81991.991991992,-1.51578843221674,-0.677845968379968
82062.0620620621,-1.51543320631736,-0.677451058176267
82132.1321321321,-1.51507365988418,-0.677046547319808
82202.2022022022,-1.51470977781207,-0.676632509570699
82272.2722722723,-1.51434154547859,-0.676209018759663
82342.3423423423,-1.51396894874268,-0.675776148780575
82412.4124124124,-1.51359197394328,-0.675333973582593
82482.4824824825,-1.5132106078981,-0.674882567163477
82552.5525525525,-1.51282483790173,-0.67442200356104
82622.6226226226,-1.51243465172482,-0.673952356847595
82692.6926926927,-1.5120400376117,-0.673473701121048
82762.7627627628,-1.51164098427925,-0.67298611049879
82832.8328328328,-1.51123748091485,-0.672489659110007
82902.9029029029,-1.51082951717476,-0.67198442108902
82972.972972973,-1.5104170831821,-0.671470470567852
83043.043043043,-1.51000016952493,-0.670947881669412
83113.1131131131,-1.50957876725422,-0.670416728500527
83183.1831831832,-1.50915286788195,-0.669877085145376
83253.2532532533,-1.50872246337866,-0.669329025658115
83323.3233233233,-1.50828754617159,-0.668772624056764
83393.3933933934,-1.50784810914218,-0.66820795431611
83463.4634634635,-1.50740414562375,-0.66763509036094
83533.5335335335,-1.50695564939933,-0.667054106059993
83603.6036036036,-1.50650261469909,-0.666465075219192
83673.6736736737,-1.50604503619778,-0.665868071574992
83743.7437437437,-1.50558290901234,-0.665263168788309
83813.8138138138,-1.50511622869927,-0.66465044043824
83883.8838838839,-1.50464499125175,-0.664029960015216
83953.953953954,-1.50416919309735,-0.663401800915643
84024.024024024,-1.50368883109501,-0.662766036435505
84094.0940940941,-1.50320390253219,-0.662122739763798
84164.1641641642,-1.50271440512231,-0.661471983977429
84234.2342342342,-1.50222033700155,-0.660813842034673
84304.3043043043,-1.50172169672595,-0.660148386769195
84374.3743743744,-1.50121848326879,-0.659475690885246
84444.4444444444,-1.50071069601695,-0.658795826950565
84514.5145145145,-1.50019833476839,-0.658108867391982
84584.5845845846,-1.49968139972879,-0.657414884489211
84654.6546546546,-1.49915989150836,-0.656713950369392
84724.7247247247,-1.49863381111877,-0.656006137001863
84794.7947947948,-1.49810315996991,-0.655291516192845
84864.8648648649,-1.49756793986646,-0.654570159579689
84934.9349349349,-1.49702815300489,-0.653842138626447
85005.005005005,-1.49648380196984,-0.653107524618072
85075.0750750751,-1.49593488973089,-0.652366388655593
85145.1451451451,-1.49538141963918,-0.651618801651269
85215.2152152152,-1.49482339542384,-0.650864834323442
85285.2852852853,-1.4942608211889,-0.650104557192106
85355.3553553554,-1.49369370140889,-0.649338040573216
85425.4254254254,-1.49312204092688,-0.648565354575519
85495.4954954955,-1.49254584494929,-0.647786569094314
85565.5655655656,-1.49196511904335,-0.647001753808059
85635.6356356356,-1.49137986913309,-0.646210978173459
85705.7057057057,-1.49079010149619,-0.645414311421199
85775.7757757758,-1.49019582275946,-0.644611822551383
85845.8458458458,-1.48959703989601,-0.643803580329601
85915.9159159159,-1.48899376022129,-0.642989653282643
85985.985985986,-1.4883859913893,-0.642170109694411
86056.0560560561,-1.48777374138899,-0.64134501760198
86126.1261261261,-1.48715701854045,-0.640514444791481
86196.1961961962,-1.48653583149127,-0.63967845879452
86266.2662662663,-1.48591018921259,-0.638837126884072
86336.3363363363,-1.48528010099546,-0.637990516070894
86406.4064064064,-1.48464557644707,-0.637138693100023
86476.4764764765,-1.48400662548687,-0.636281724447145
86546.5465465465,-1.48336325834279,-0.635419676314987
86616.6166166166,-1.48271548554729,-0.634552614629792
86686.6866866867,-1.48206331793388,-0.633680605038634
86756.7567567568,-1.48140676663274,-0.632803712905112
86826.8268268268,-1.48074584306742,-0.631922003307173
86896.8968968969,-1.4800805589506,-0.631035541033337
86966.966966967,-1.47941092628034,-0.630144390579784
87037.037037037,-1.47873695733638,-0.62924861614774
87107.1071071071,-1.47805866467596,-0.628348281639914
87177.1771771772,-1.47737606113014,-0.627443450658094
87247.2472472472,-1.47668915979993,-0.626534186500517
87317.3173173173,-1.47599797405249,-0.625620552158937
87387.3873873874,-1.47530251751692,-0.624702610315854
87457.4574574575,-1.47460280408083,-0.623780423342485
87527.5275275275,-1.4738988478861,-0.622854053295623
87597.5975975976,-1.4731906633252,-0.621923561915762
87667.6676676677,-1.47247826503732,-0.620989010624617
87737.7377377377,-1.47176166790446,-0.620050460522711
87807.8078078078,-1.47104088704751,-0.619107972387237
87877.8778778779,-1.47031593782248,-0.618161606670026
87947.9479479479,-1.4695868358168,-0.617211423495513
88018.018018018,-1.4688535968451,-0.616257482658515
88088.0880880881,-1.46811623694567,-0.615299843622374
88158.1581581582,-1.46737477237661,-0.61433856551734
88228.2282282282,-1.46662921961193,-0.613373707138423
88298.2982982983,-1.46587959533774,-0.612405326943824
88368.3683683684,-1.46512591644854,-0.611433483053346
88438.4384384384,-1.46436820004338,-0.610458233246653
88508.5085085085,-1.4636064634221,-0.60947963496172
88578.5785785786,-1.46284072408158,-0.608497745293593
88648.6486486486,-1.46207099971184,-0.60751262099239
88718.7187187187,-1.46129730819275,-0.606524318462939
88788.7887887888,-1.46051966758966,-0.605532893762344
88858.8588588589,-1.45973809615027,-0.604538402599591
88928.9289289289,-1.45895261230061,-0.603540900334003
88998.998998999,-1.45816323464156,-0.602540441974296
89069.0690690691,-1.45736998194488,-0.601537082177267
89139.1391391391,-1.45657287315008,-0.600530875247149
89209.2092092092,-1.45577192736036,-0.599521875134425
89279.2792792793,-1.45496716383919,-0.598510135435116
89349.3493493494,-1.45415860200655,-0.597495709389594
89419.4194194194,-1.45334626143568,-0.596478649882374
89489.4894894895,-1.45253016184925,-0.595459009440999
89559.5595595596,-1.45171032311599,-0.594436840235506
89629.6296296296,-1.45088676524704,-0.593412194077759
89699.6996996997,-1.45005950839267,-0.592385122421098
89769.7697697698,-1.44922857283853,-0.591355676359526
89839.8398398398,-1.44839397900253,-0.59032390662756
89909.9099099099,-1.44755574743106,-0.589289863599559
89979.97997998,-1.44671389879598,-0.58825359728976
90050.05005005,-1.44586845389094,-0.5872151573516
90120.1201201201,-1.44501943362814,-0.586174593077678
90190.1901901902,-1.44416685903493,-0.585131953399437
90260.2602602603,-1.44331075125073,-0.584087286887304
90330.3303303303,-1.44245113152341,-0.583040641750179
90400.4004004004,-1.44158802120614,-0.581992065835512
90470.4704704705,-1.44072144175451,-0.580941606629786
90540.5405405405,-1.43985141472274,-0.579889311257751
90610.6106106106,-1.43897796176084,-0.578835226482954
90680.6806806807,-1.43810110461145,-0.577779398708015
90750.7507507508,-1.43722086510663,-0.576721873974411
90820.8208208208,-1.43633726516469,-0.575662697962941
90890.8908908909,-1.43545032678727,-0.574601915993958
90960.960960961,-1.43456007205624,-0.573539573027683
91031.031031031,-1.43366652313044,-0.572475713664288
91101.1011011011,-1.43276970224308,-0.571410382144744
91171.1711711712,-1.43186963169844,-0.570343622350786
91241.2412412412,-1.43096633386905,-0.569275477805661
91311.3113113113,-1.43005983119278,-0.568205991674515
91381.3813813814,-1.42915014616998,-0.567135206765016
91451.4514514515,-1.4282373013604,-0.566063165527675
91521.5215215215,-1.42732131938069,-0.564989910056845
91591.5915915916,-1.42640222290133,-0.563915482091019
91661.6616616617,-1.42548003464392,-0.562839923013682
91731.7317317317,-1.42455477737854,-0.561763273854062
91801.8018018018,-1.42362647392073,-0.560685575287607
91871.8718718719,-1.42269514712927,-0.559606867637248
91941.9419419419,-1.42176081990294,-0.558527190873638
92012.012012012,-1.42082351517838,-0.557446584616442
92082.0820820821,-1.41988325592721,-0.55636508813508
92152.1521521521,-1.41894006515353,-0.555282740349501
92222.2222222222,-1.41799396589125,-0.554199579831239
92292.2922922923,-1.41704498120181,-0.553115644804455
92362.3623623624,-1.41609313417149,-0.55203097314682
92432.4324324324,-1.41513844790888,-0.550945602390403
92502.5025025025,-1.41418094554279,-0.549859569723173
92572.5725725726,-1.41322065021939,-0.54877291198947
92642.6426426426,-1.41225758510008,-0.547685665691631
92712.7127127127,-1.41129177335921,-0.546597866990777
92782.7827827828,-1.41032323818156,-0.545509551708221
92852.8528528529,-1.40935200276025,-0.544420755326384
92922.9229229229,-1.40837809029422,-0.54333151299028
92992.992992993,-1.40740152398624,-0.542241859508533
93063.0630630631,-1.40642232704051,-0.541151829354595
93133.1331331331,-1.40544052266071,-0.540061456668317
93203.2032032032,-1.4044561340476,-0.538970775256881
93273.2732732733,-1.40346918439705,-0.537879818596312
93343.3433433434,-1.40247969689796,-0.536788619832846
93413.4134134134,-1.40148769473008,-0.535697211784129
93483.4834834835,-1.40049320106206,-0.534605626940698
93553.5535535536,-1.39949623904944,-0.533513897467349
93623.6236236236,-1.39849683183269,-0.532422055204614
93693.6936936937,-1.39749500253519,-0.531330131670092
93763.7637637638,-1.39649077426128,-0.530238158059814
93833.8338338338,-1.39548417009461,-0.52914616525012
93903.9039039039,-1.39447521309589,-0.528054183798517
93973.973973974,-1.39346392630141,-0.526962243945756
94044.044044044,-1.39245033272104,-0.525870375617028
94114.1141141141,-1.39143445533643,-0.524778608423473
94184.1841841842,-1.39041631709934,-0.5236869716639
94254.2542542543,-1.38939594092991,-0.522595494326252
94324.3243243243,-1.3883733497149,-0.521504205089156
94394.3943943944,-1.38734856630599,-0.520413132323456
94464.4644644645,-1.38632161351835,-0.519322304094029
94534.5345345345,-1.38529251412864,-0.518231748161078
94604.6046046046,-1.38426129087386,-0.517141491982095
94674.6746746747,-1.38322796644935,-0.516051562713103
94744.7447447447,-1.3821925635076,-0.514961987210656
94814.8148148148,-1.38115510465652,-0.513872792033241
94884.8848848849,-1.38011561245809,-0.512784003443155
94954.954954955,-1.37907410942673,-0.511695647407884
95025.025025025,-1.37803061802807,-0.51060774960213
95095.0950950951,-1.37698516067744,-0.509520335409275
95165.1651651652,-1.37593775973821,-0.508433429922899
95235.2352352352,-1.37488843752114,-0.507347057949101
95305.3053053053,-1.37383721628234,-0.506261244007605
95375.3753753754,-1.37278411822216,-0.505176012333626
95445.4454454455,-1.37172916548424,-0.50409138687992
95515.5155155155,-1.3706723801536,-0.503007391317892
95585.5855855856,-1.36961378425613,-0.501924049040094
95655.6556556557,-1.36855339975684,-0.500841383161324
95725.7257257257,-1.36749124855887,-0.499759416520692
95795.7957957958,-1.36642735250235,-0.498678171683329
95865.8658658659,-1.36536173336324,-0.497597670942147
95935.9359359359,-1.36429441285214,-0.49651793631953
96006.006006006,-1.36322541261325,-0.495438989569179
96076.0760760761,-1.36215475422336,-0.494360852177861
96146.1461461461,-1.36108245919074,-0.493283545367246
96216.2162162162,-1.36000854895399,-0.492207090095425
96286.2862862863,-1.35893304488131,-0.491131507059065
96356.3563563564,-1.35785596826926,-0.490056816694911
96426.4264264264,-1.35677734034192,-0.488983039181602
96496.4964964965,-1.35569718225006,-0.487910194441725
96566.5665665666,-1.35461551506996,-0.486838302143192
96636.6366366366,-1.35353235980267,-0.485767381701197
96706.7067067067,-1.35244773737333,-0.484697452280292
96776.7767767768,-1.35136166862987,-0.483628532795651
96846.8468468468,-1.35027417434242,-0.482560641915149
96916.9169169169,-1.34918527520271,-0.481493798061259
96986.986986987,-1.34809499182288,-0.480428019412548
97057.0570570571,-1.34700334473505,-0.479363323905766
97127.1271271271,-1.34591035439033,-0.478299729237431
97197.1971971972,-1.34481604115819,-0.477237252865569
97267.2672672673,-1.3437204253257,-0.476175912011671
97337.3373373373,-1.34262352709704,-0.475115723662517
97407.4074074074,-1.34152536659245,-0.474056704571638
97477.4774774775,-1.34042596384797,-0.472998871261457
97547.5475475476,-1.33932533881453,-0.471942240024819
97617.6176176176,-1.33822351135748,-0.47088682692691
97687.6876876877,-1.33712050125584,-0.469832647806855
97757.7577577578,-1.33601632820199,-0.468779718279781
97827.8278278278,-1.33491101180084,-0.4677280537383
97897.8978978979,-1.33380457156938,-0.46667766935435
97967.967967968,-1.33269702693618,-0.465628580081042
98038.038038038,-1.33158839724092,-0.464580800654378
98108.1081081081,-1.33047870173372,-0.463534345594848
98178.1781781782,-1.3293679595749,-0.462489229209447
98248.2482482482,-1.32825618983428,-0.461445465593141
98318.3183183183,-1.32714341149101,-0.460403068630907
98388.3883883884,-1.32602964343296,-0.459362051999221
98458.4584584585,-1.32491490445614,-0.458322429167697
98528.5285285285,-1.32379921326484,-0.457284213401321
98598.5985985986,-1.32268258847064,-0.456247417761512
98668.6686686687,-1.32156504859253,-0.45521205510837
98738.7387387387,-1.32044661205626,-0.454178138102061
98808.8088088088,-1.3193272971941,-0.453145679204649
98878.8788788789,-1.3182071222446,-0.452114690681788
98948.9489489489,-1.31708610535211,-0.451085184604345
99019.019019019,-1.31596426456675,-0.450057172850243
99089.0890890891,-1.31484161784383,-0.449030667105914
99159.1591591592,-1.3137181830438,-0.448005678868147
99229.2292292292,-1.31259397793196,-0.446982219445709
99299.2992992993,-1.31146902017821,-0.445960299961026
99369.3693693694,-1.31034332735687,-0.444939931351773
99439.4394394394,-1.30921691694626,-0.443921124372463
99509.5095095095,-1.30808980632894,-0.442903889596405
99579.5795795796,-1.30696201279105,-0.441888237416912
99649.6496496497,-1.30583355352249,-0.440874178049205
99719.7197197197,-1.30470444561661,-0.439861721532
99789.7897897898,-1.30357470607001,-0.438850877728972
99859.8598598599,-1.30244435178264,-0.437841656330583
99929.9299299299,-1.30131339955741,-0.436834066855482
100000,-1.30018186610034,-0.435828118652235
