xyz_c_1	xyz_c_2	xyz_c_3	L	W	strike	dip	slip_strike	slip_dip	traction_strike	traction_dip
25067.3345256471	42937.1005761506	-3320.72752325262	2857.14285714286	2928.2	9	18	0	0	2.48413323384578	3.64757163681664
25514.2901400478	45759.0672635653	-3320.72752325262	2857.14285714286	2928.2	9	18	0.167387101580587	0.327742149295631	-0.499999999999997	-1
13226.8773039564	-50512.9547999847	-4270.83426432778	3125	3221.02	9	18	0.184029834105396	0.414614417253399	-0.499999999999999	-0.999999999999998
13715.7350072071	-47426.4287356249	-4270.83426432778	3125	3221.02	9	18	0.27314988000542	0.611420928844423	-0.500000000000001	-0.999999999999994
14204.5927104578	-44339.9026712651	-4270.83426432778	3125	3221.02	9	18	0.341934269953716	0.760632890479836	-0.5	-1
14693.4504137085	-41253.3766069053	-4270.83426432778	3125	3221.02	9	18	0.394055443413088	0.863233787881301	-0.500000000000001	-0.999999999999996
15182.3081169593	-38166.8505425455	-4270.83426432778	3125	3221.02	9	18	0.432722735737558	0.932832777922869	-0.5	-1.00000000000001
15671.16582021	-35080.3244781857	-4270.83426432778	3125	3221.02	9	18	0.468543164424888	1.01364900221836	-0.499999999999998	-0.999999999999997
16160.0235234607	-31993.7984138259	-4270.83426432778	3125	3221.02	9	18	0.509817678975852	1.11324183524234	-0.500000000000004	-0.999999999999997
16648.8812267114	-28907.272349466	-4270.83426432778	3125	3221.02	9	18	0.553303943031264	1.19400408111131	-0.500000000000003	-0.999999999999996
17137.7389299622	-25820.7462851062	-4270.83426432778	3125	3221.02	9	18	0.588269814337826	1.22329101577468	-0.499999999999999	-1
17626.5966332129	-22734.2202207464	-4270.83426432778	3125	3221.02	9	18	0.616234764340312	1.23405259156286	-0.500000000000003	-0.99999999999999
18115.4543364636	-19647.6941563866	-4270.83426432778	3125	3221.02	9	18	0.652548407033699	1.28392404518857	-0.499999999999999	-0.999999999999987
18604.3120397143	-16561.1680920268	-4270.83426432778	3125	3221.02	9	18	0.691028932151516	1.33108570748598	-0.499999999999998	-1.00000000000001
19093.169742965	-13474.642027667	-4270.83426432778	3125	3221.02	9	18	0.730420841993909	1.42881856796964	-0.5	-0.999999999999996
19582.0274462158	-10388.1159633072	-4270.83426432778	3125	3221.02	9	18	0.777412635085364	1.53326251112296	-0.499999999999999	-1.00000000000001
20070.8851494665	-7301.58989894741	-4270.83426432778	3125	3221.02	9	18	0.820228790207718	1.60915357205751	-0.499999999999998	-0.999999999999989
20559.7428527172	-4215.06383458761	-4270.83426432778	3125	3221.02	9	18	0.850029334754371	1.65123237814322	-0.500000000000005	-1.00000000000001
21048.6005559679	-1128.5377702278	-4270.83426432778	3125	3221.02	9	18	0.862026719171798	1.65710688812657	-0.499999999999998	-0.999999999999995
21537.4582592186	1957.98829413201	-4270.83426432778	3125	3221.02	9	18	0.852860348776225	1.61907748424861	-0.499999999999998	-1.00000000000001
22026.3159624694	5044.51435849181	-4270.83426432778	3125	3221.02	9	18	0.817532258445855	1.52731753344388	-0.500000000000002	-1
22515.1736657201	8131.04042285162	-4270.83426432778	3125	3221.02	9	18	0.747779546149565	1.36005786733609	-0.500000000000001	-1
23004.0313689708	11217.5664872114	-4270.83426432778	3125	3221.02	9	18	0.689668735522001	1.11896245338133	-0.500000000000005	-1
23492.8890722215	14304.0925515712	-4270.83426432778	3125	3221.02	9	18	0.700553359595178	1.15676568479979	-0.5	-1
23981.7467754723	17390.618615931	-4270.83426432778	3125	3221.02	9	18	0.663039928618484	1.13525475057214	-0.500000000000001	-0.999999999999999
24470.604478723	20477.1446802908	-4270.83426432778	3125	3221.02	9	18	0.570592802062899	1.00291389075039	-0.499999999999998	-1
24959.4621819737	23563.6707446506	-4270.83426432778	3125	3221.02	9	18	0.464468332056258	0.799544452660042	-0.499999999999999	-0.999999999999994
25448.3198852244	26650.1968090104	-4270.83426432778	3125	3221.02	9	18	0	0	4.89801834149759	7.82509056309023
25937.1775884751	29736.7228733703	-4270.83426432778	3125	3221.02	9	18	0.486300560200483	0.872233223636184	-0.500000000000001	-1
26426.0352917259	32823.2489377301	-4270.83426432778	3125	3221.02	9	18	0.543315798375767	0.958632622237731	-0.499999999999996	-1
26914.8929949766	35909.7750020899	-4270.83426432778	3125	3221.02	9	18	0.500396463635858	0.892982148412214	-0.499999999999998	-1.00000000000001
27403.7506982273	38996.3010664497	-4270.83426432778	3125	3221.02	9	18	0.381855156001409	0.715608057751879	-0.500000000000003	-1.00000000000001
27892.608401478	42082.8271308095	-4270.83426432778	3125	3221.02	9	18	0	0	2.81540627142937	4.49105318288607
28381.4661047288	45169.3531951693	-4270.83426432778	3125	3221.02	9	18	0.197984723114365	0.380726091629938	-0.500000000000002	-0.999999999999999
16429.1027572446	-50856.4847180198	-5315.95167951045	3448.27586206897	3543.122	9	18	0.192098005828471	0.396144817118138	-0.500000000000001	-0.999999999999999
16968.5319470385	-47450.6628538986	-5315.95167951045	3448.27586206897	3543.122	9	18	0.283996215927517	0.6584524379838	-0.499999999999997	-1
17507.9611368324	-44044.8409897775	-5315.95167951045	3448.27586206897	3543.122	9	18	0.350921762984008	0.800727130976145	-0.500000000000003	-0.999999999999999
18047.3903266263	-40639.0191256563	-5315.95167951045	3448.27586206897	3543.122	9	18	0.381157638013388	0.779123974424475	-0.499999999999996	-0.999999999999994
18586.8195164202	-37233.1972615351	-5315.95167951045	3448.27586206897	3543.122	9	18	0.384597534663012	0.776300505375078	-0.499999999999998	-0.999999999999997
19126.2487062141	-33827.375397414	-5315.95167951045	3448.27586206897	3543.122	9	18	0.420729859282809	0.930045939424632	-0.500000000000002	-0.999999999999997
19665.677896008	-30421.5535332928	-5315.95167951045	3448.27586206897	3543.122	9	18	0.502412214688418	1.13611345239549	-0.500000000000003	-0.999999999999999
20205.1070858019	-27015.7316691716	-5315.95167951045	3448.27586206897	3543.122	9	18	0.546661678229163	1.15673791605751	-0.5	-0.999999999999996
20744.5362755958	-23609.9098050505	-5315.95167951045	3448.27586206897	3543.122	9	18	0.535959061975198	1.05298183550959	-0.500000000000002	-0.999999999999998
21283.9654653897	-20204.0879409293	-5315.95167951045	3448.27586206897	3543.122	9	18	0.584762405261323	1.19230818894502	-0.499999999999995	-0.999999999999995
21823.3946551836	-16798.2660768081	-5315.95167951045	3448.27586206897	3543.122	9	18	0.625854800175657	1.14799060118591	-0.499999999999997	-1.00000000000001
22362.8238449775	-13392.444212687	-5315.95167951045	3448.27586206897	3543.122	9	18	0.69071202372661	1.39239564339097	-0.5	-0.999999999999986
22902.2530347714	-9986.62234856581	-5315.95167951045	3448.27586206897	3543.122	9	18	0.792824090006893	1.59444344368383	-0.5	-1.00000000000001
23441.6822245653	-6580.80048444464	-5315.95167951045	3448.27586206897	3543.122	9	18	0.85046033897635	1.69347661657212	-0.5	-1.00000000000001
23981.1114143592	-3174.97862032347	-5315.95167951045	3448.27586206897	3543.122	9	18	0.875084488272938	1.72786909168094	-0.499999999999997	-0.999999999999996
24520.5406041531	230.843243797687	-5315.95167951045	3448.27586206897	3543.122	9	18	0.874950276766349	1.70823792350116	-0.500000000000005	-1.00000000000001
25059.969793947	3636.66510791885	-5315.95167951045	3448.27586206897	3543.122	9	18	0.853125041015577	1.63379180523724	-0.499999999999998	-0.999999999999993
25599.3989837409	7042.48697204002	-5315.95167951045	3448.27586206897	3543.122	9	18	0.814605239152603	1.50398327333191	-0.499999999999997	-0.999999999999996
26138.8281735348	10448.3088361612	-5315.95167951045	3448.27586206897	3543.122	9	18	0.776259392182953	1.34424596728861	-0.499999999999998	-0.999999999999996
26678.2573633287	13854.1307002824	-5315.95167951045	3448.27586206897	3543.122	9	18	0.742924457829882	1.23534240023149	-0.500000000000001	-1
27217.6865531226	17259.9525644035	-5315.95167951045	3448.27586206897	3543.122	9	18	0.699767816811809	1.17751709188513	-0.499999999999997	-0.999999999999997
27757.1157429165	20665.7744285247	-5315.95167951045	3448.27586206897	3543.122	9	18	0.655269206621818	1.12199294312467	-0.499999999999999	-0.999999999999998
28296.5449327104	24071.5962926458	-5315.95167951045	3448.27586206897	3543.122	9	18	0.611201326459578	1.01816745449692	-0.499999999999997	-1
28835.9741225043	27477.418156767	-5315.95167951045	3448.27586206897	3543.122	9	18	0.632591723270138	0.999285310222035	-0.499999999999998	-0.999999999999997
29375.4033122982	30883.2400208882	-5315.95167951045	3448.27586206897	3543.122	9	18	0.634044142286709	1.06959457914716	-0.499999999999999	-1.00000000000001
29914.8325020921	34289.0618850093	-5315.95167951045	3448.27586206897	3543.122	9	18	0.59296717213196	1.0286760342329	-0.500000000000003	-0.999999999999998
30454.261691886	37694.8837491305	-5315.95167951045	3448.27586206897	3543.122	9	18	0.508336585343084	0.894675458883355	-0.499999999999998	-0.999999999999998
30993.6908816799	41100.7056132517	-5315.95167951045	3448.27586206897	3543.122	9	18	0.399383795122938	0.665490118092157	-0.500000000000002	-0.999999999999997
31533.1200714738	44506.5274773728	-5315.95167951045	3448.27586206897	3543.122	9	18	0.286911205795829	0.498924600077185	-0.499999999999998	-0.999999999999998
19954.8573530587	-51213.4905947971	-6465.58083621139	3846.15384615385	3897.4342	9	18	0	0	1.35118918553849	3.17362478950769
20556.5283724442	-47414.6892848158	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.280424003817886	0.700716590978655	-0.499999999999998	-0.999999999999998
21158.1993918297	-43615.8879748345	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.304661720865465	0.782812907900961	-0.5	-1.00000000000001
21759.8704112152	-39817.0866648532	-6465.58083621139	3846.15384615385	3897.4342	9	18	0	0	2.27349223774831	5.57707946427825
22361.5414306007	-36018.2853548719	-6465.58083621139	3846.15384615385	3897.4342	9	18	0	0	2.66074077346801	6.3372954447588
22963.2124499862	-32219.4840448906	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.422026070719427	1.04116339611815	-0.500000000000001	-1
23564.8834693717	-28420.6827349093	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.453149765502707	1.12700037537739	-0.499999999999998	-0.999999999999995
24166.5544887572	-24621.881424928	-6465.58083621139	3846.15384615385	3897.4342	9	18	0	0	4.06660143906121	9.17246148423561
24768.2255081427	-20823.0801149467	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.45178576576085	1.11785319196431	-0.499999999999998	-1.00000000000001
25369.8965275282	-17024.2788049654	-6465.58083621139	3846.15384615385	3897.4342	9	18	0	0	5.00646539757617	10.2110003348091
25971.5675469137	-13225.4774949841	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.676927774370364	1.43517249067282	-0.500000000000006	-0.999999999999999
26573.2385662992	-9426.67618500279	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.826714250487334	1.6706395575398	-0.5	-0.999999999999999
27174.9095856847	-5627.87487502148	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.875896496838513	1.7566180518633	-0.500000000000001	-1.00000000000001
27776.5806050702	-1829.07356504018	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.883506378530821	1.76636498533553	-0.500000000000001	-1
28378.2516244557	1969.72774494112	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.863912282385471	1.70777953452441	-0.500000000000001	-0.999999999999994
28979.9226438412	5768.52905492242	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.823284854865801	1.57709905784757	-0.499999999999998	-0.999999999999995
29581.5936632267	9567.33036490372	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.768086820192437	1.37261554896681	-0.499999999999998	-1
30183.2646826122	13366.131674885	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.700027280354765	1.12002396743822	-0.500000000000003	-1
30784.9357019977	17164.9329848663	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.643944970640068	1.10104669737759	-0.499999999999998	-0.999999999999998
31386.6067213832	20963.7342948476	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.686524090867085	1.19769534683586	-0.500000000000003	-1.00000000000001
31988.2777407687	24762.5356048289	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.707005104973031	1.20164300595289	-0.5	-0.999999999999989
32589.9487601542	28561.3369148102	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.700845973083595	1.18213469077287	-0.499999999999997	-0.999999999999997
33191.6197795397	32360.1382247915	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.657446359823382	1.12710177869221	-0.499999999999999	-1
33793.2907989252	36158.9395347728	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.580816301749142	1.01268975614563	-0.500000000000002	-0.999999999999997
34394.9618183107	39957.7408447541	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.475885754098164	0.839094842764352	-0.500000000000001	-1.00000000000001
34996.6328376962	43756.5421547354	-6465.58083621139	3846.15384615385	3897.4342	9	18	0.326397770133939	0.592261132179885	-0.500000000000001	-1
23824.0240279865	-51664.0523665593	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.241287108456483	0.505589626735719	-0.499999999999999	-1
24475.8342989874	-47548.6842807462	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.344082365667953	0.784539924488217	-0.500000000000001	-1
25127.6445699884	-43433.3161949331	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.363473050340258	0.831574248765844	-0.5	-1
25779.4548409894	-39317.9481091201	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.384155053887195	0.685977780867329	-0.500000000000002	-1
26431.2651119903	-35202.580023307	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.447702866369588	0.898809484927803	-0.499999999999999	-1.00000000000001
27083.0753829913	-31087.2119374939	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.538567942857326	1.20355223986412	-0.500000000000004	-1
27734.8856539923	-26971.8438516808	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.568967885259033	1.2138212764707	-0.500000000000001	-0.999999999999998
28386.6959249932	-22856.4757658678	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.648918293447675	1.29080795607086	-0.499999999999998	-0.999999999999994
29038.5061959942	-18741.1076800547	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.683334901171216	1.29629361537581	-0.499999999999998	-1
29690.3164669951	-14625.7395942416	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.799707537083685	1.50979476157642	-0.499999999999998	-1.00000000000001
30342.1267379961	-10510.3715084285	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.856912584941272	1.68550090578919	-0.500000000000005	-1
30993.9370089971	-6395.00342261545	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.882821801510143	1.77070928389578	-0.500000000000001	-0.999999999999998
31645.747279998	-2279.63533680239	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.879561842879807	1.78467489650585	-0.500000000000001	-0.999999999999998
32297.557550999	1835.7327490107	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.843804597989573	1.71755075949296	-0.499999999999998	-1
32949.3678219999	5951.10083482377	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.767142744389634	1.53707767461177	-0.499999999999996	-1.00000000000001
33601.1780930009	10066.4689206368	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.604942097862585	1.13068315271223	-0.499999999999998	-0.999999999999997
34252.9883640019	14181.8370064499	-7730.17290858243	4166.66666666667	4287.17762	9	18	0	0	4.2370569001075	7.55328186761502
34904.7986350028	18297.205092263	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.603561725061462	1.17066132275284	-0.500000000000001	-0.999999999999996
35556.6089060038	22412.5731780761	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.717926224631369	1.29385570831321	-0.500000000000004	-1
36208.4191770048	26527.9412638891	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.725963128035353	1.2674908965313	-0.5	-0.999999999999997
36860.2294480057	30643.3093497022	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.680356287682487	1.17193499427433	-0.500000000000002	-1
37512.0397190067	34758.6774355153	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.596325462397372	1.0427552097224	-0.499999999999999	-0.999999999999997
38163.8499900076	38874.0455213284	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.491104929324831	0.896878947271528	-0.500000000000001	-0.999999999999994
38815.6602610086	42989.4136071414	-7730.17290858243	4166.66666666667	4287.17762	9	18	0.33751230476238	0.641871772785657	-0.5	-1
28082.1585216095	-52146.7198564864	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.287689378433341	0.617997959596624	-0.500000000000001	-1
28793.2242717924	-47657.2273992358	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.389662354722814	0.868970662522913	-0.499999999999999	-1
29504.2900219753	-43167.7349419851	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.385975792071636	0.914631986618231	-0.500000000000001	-1
30215.3557721581	-38678.2424847345	-9121.22418819057	4545.45454545455	4715.895382	9	18	0	0	3.14449092901835	6.44094833664411
30926.421522341	-34188.7500274839	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.538066206437319	1.18589871056367	-0.499999999999998	-0.999999999999996
31637.4872725239	-29699.2575702333	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.669627525514078	1.41041846215917	-0.500000000000003	-1
32348.5530227068	-25209.7651129826	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.74007699194358	1.49760806031931	-0.500000000000001	-0.999999999999997
33059.6187728896	-20720.272655732	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.791819788452349	1.53979701076547	-0.500000000000005	-1
33770.6845230725	-16230.7801984814	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.838076828352866	1.58437555578502	-0.500000000000001	-0.999999999999998
34481.7502732553	-11741.2877412308	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.857958046308623	1.64944042535184	-0.499999999999999	-1.00000000000001
35192.8160234382	-7251.79528398013	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.870416996039829	1.74725658235073	-0.500000000000001	-1
35903.8817736211	-2762.30282672951	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.865987451762041	1.78232792028922	-0.500000000000001	-0.999999999999995
36614.947523804	1727.18963052112	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.814087358467073	1.71339073610984	-0.5	-1.00000000000001
37326.0132739868	6216.68208777175	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.658445332395836	1.45655586576699	-0.5	-1
38037.0790241697	10706.1745450224	-9121.22418819057	4545.45454545455	4715.895382	9	18	0	0	4.16210276594958	7.95434912878759
38748.1447743526	15195.667002273	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.621081606556459	1.15502247753355	-0.499999999999998	-1.00000000000001
39459.2105245354	19685.1594595236	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.732891339661135	1.35848430357278	-0.499999999999998	-0.999999999999998
40170.2762747183	24174.6519167742	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.730927310624285	1.33731083632571	-0.500000000000001	-0.999999999999998
40881.3420249012	28664.1443740249	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.669397658289891	1.16738612352794	-0.499999999999998	-1
41592.407775084	33153.6368312755	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.541469210552027	0.93149916109218	-0.499999999999999	-0.999999999999999
42303.4735252669	37643.1292885261	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.46211354519425	0.897847845336403	-0.499999999999998	-1
43014.5392754498	42132.6217457768	-9121.22418819057	4545.45454545455	4715.895382	9	18	0.333040290926251	0.671372815272061	-0.500000000000003	-0.999999999999999
32769.069238554	-52658.9478768343	-10651.3805957595	5000	5187.48492020001	9	18	0.32382988106393	0.656770000911025	-0.5	-0.999999999999997
33551.2415637552	-47720.5061738587	-10651.3805957595	5000	5187.48492020001	9	18	0.448567637503329	0.939401791198968	-0.5	-1
34333.4138889563	-42782.064470883	-10651.3805957595	5000	5187.48492020001	9	18	0.516456470204287	1.06734478991812	-0.5	-0.999999999999998
35115.5862141575	-37843.6227679073	-10651.3805957595	5000	5187.48492020001	9	18	0.635784691323573	1.19944804436355	-0.499999999999998	-1
35897.7585393586	-32905.1810649316	-10651.3805957595	5000	5187.48492020001	9	18	0.727489336095941	1.46367570005345	-0.500000000000001	-0.999999999999994
36679.9308645598	-27966.7393619559	-10651.3805957595	5000	5187.48492020001	9	18	0.783545631553792	1.59481597728917	-0.499999999999998	-1
37462.1031897609	-23028.2976589802	-10651.3805957595	5000	5187.48492020001	9	18	0.814036386501441	1.63337317740317	-0.500000000000002	-0.999999999999998
38244.2755149621	-18089.8559560045	-10651.3805957595	5000	5187.48492020001	9	18	0.822240781809666	1.559415525731	-0.499999999999999	-0.99999999999999
39026.4478401632	-13151.4142530288	-10651.3805957595	5000	5187.48492020001	9	18	0.772508649521306	1.42193765938639	-0.499999999999999	-0.999999999999996
39808.6201653644	-8212.97255005315	-10651.3805957595	5000	5187.48492020001	9	18	0.813767146238327	1.67361456771338	-0.499999999999998	-1.00000000000001
40590.7924905656	-3274.53084707746	-10651.3805957595	5000	5187.48492020001	9	18	0.853694670742125	1.77367038236053	-0.5	-1.00000000000001
41372.9648157667	1663.91085589823	-10651.3805957595	5000	5187.48492020001	9	18	0.830591457614826	1.72573274021778	-0.5	-0.999999999999996
42155.1371409679	6602.35255887392	-10651.3805957595	5000	5187.48492020001	9	18	0.761106882577452	1.52733883896985	-0.499999999999998	-1
42937.309466169	11540.7942618496	-10651.3805957595	5000	5187.48492020001	9	18	0.778831184767134	1.3743658054792	-0.499999999999999	-1
43719.4817913702	16479.2359648253	-10651.3805957595	5000	5187.48492020001	9	18	0.790600810737859	1.45635963326586	-0.499999999999999	-1
44501.6541165713	21417.677667801	-10651.3805957595	5000	5187.48492020001	9	18	0.744529478276016	1.42384080021067	-0.500000000000001	-0.999999999999996
45283.8264417725	26356.1193707767	-10651.3805957595	5000	5187.48492020001	9	18	0.600075322618457	1.2208156560421	-0.5	-1
46065.9987669736	31294.5610737524	-10651.3805957595	5000	5187.48492020001	9	18	0	0	3.17051239102524	6.00900024475486
46848.1710921748	36233.002776728	-10651.3805957595	5000	5187.48492020001	9	18	0.408967578045448	0.890804524604463	-0.500000000000001	-1
47630.3434173759	41171.4444797037	-10651.3805957595	5000	5187.48492020001	9	18	0.331608324109977	0.705226025408466	-0.499999999999999	-0.999999999999998
37929.0164289996	-53194.9629119783	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.331362349113178	0.597863956562415	-0.5	-0.999999999999998
38798.0967903342	-47707.8054642276	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.487892882709283	0.985319606507824	-0.499999999999998	-1.00000000000001
39667.1771516688	-42220.6480164768	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.63141045080375	1.26012538400648	-0.5	-1
40536.2575130034	-36733.490568726	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.742760603631429	1.46893752449639	-0.500000000000001	-1.00000000000001
41405.3378743381	-31246.3331209753	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.803690481090932	1.62473749697449	-0.500000000000003	-0.999999999999995
42274.4182356727	-25759.1756732245	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.810720378780524	1.68269903569023	-0.499999999999999	-0.999999999999999
43143.4985970073	-20272.0182254737	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.710824880717208	1.55824241334203	-0.499999999999999	-0.999999999999997
44012.5789583419	-14784.860777723	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0	0	4.15915737890455	8.26870340761429
44881.6593196765	-9297.70332997222	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.743361989289548	1.61155941086331	-0.500000000000002	-1.00000000000001
45750.7396810111	-3810.54588222146	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.862929871890087	1.78045156704759	-0.499999999999999	-0.999999999999999
46619.8200423457	1676.61156552931	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.872338307584834	1.76000729248111	-0.500000000000001	-1
47488.9004036804	7163.76901328008	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.857016757405741	1.66736988242979	-0.5	-0.999999999999999
48357.980765015	12650.9264610308	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.841480004699307	1.59008501091396	-0.5	-0.999999999999998
49227.0611263496	18138.0839087816	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.793181575641081	1.51968116203315	-0.500000000000002	-0.999999999999999
50096.1414876842	23625.2413565324	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.699285946259341	1.37001257811195	-0.499999999999998	-0.999999999999999
50965.2218490188	29112.3988042831	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.581773394269351	1.08880703128685	-0.499999999999998	-0.999999999999997
51834.3022103534	34599.5562520339	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.514703376237991	0.990262932048595	-0.499999999999999	-0.999999999999995
52703.3825716881	40086.7136997847	-12334.5526440854	5555.55555555556	5706.23341222	9	18	0.3602251746604	0.750194435476103	-0.5	-0.999999999999998
43611.4764411997	-53743.4257697786	-14186.0418972438	6250	6276.85675344201	9	18	0	0	1.32003804520638	2.22360337835356
44589.1918477012	-47570.373641059	-14186.0418972438	6250	6276.85675344201	9	18	0.496169725339787	1.03493068884193	-0.500000000000002	-1
45566.9072542026	-41397.3215123394	-14186.0418972438	6250	6276.85675344201	9	18	0.697575979784081	1.39268487562736	-0.500000000000001	-1
46544.6226607041	-35224.2693836198	-14186.0418972438	6250	6276.85675344201	9	18	0.801812004001204	1.59697518744165	-0.500000000000001	-1
47522.3380672055	-29051.2172549002	-14186.0418972438	6250	6276.85675344201	9	18	0.839898986016784	1.69905696166114	-0.500000000000001	-0.999999999999997
48500.053473707	-22878.1651261806	-14186.0418972438	6250	6276.85675344201	9	18	0.822669059346379	1.67709376820857	-0.499999999999999	-1
49477.7688802084	-16705.1129974609	-14186.0418972438	6250	6276.85675344201	9	18	0.805055947718092	1.49986185357188	-0.500000000000002	-1
50455.4842867098	-10532.0608687413	-14186.0418972438	6250	6276.85675344201	9	18	0.883071121878293	1.69051635471253	-0.499999999999998	-1
51433.1996932113	-4359.00874002173	-14186.0418972438	6250	6276.85675344201	9	18	0.900178403430468	1.78190940387568	-0.500000000000001	-0.999999999999997
52410.9150997127	1814.04338869789	-14186.0418972438	6250	6276.85675344201	9	18	0.889763497096169	1.76029364047006	-0.500000000000002	-1.00000000000001
53388.6305062142	7987.0955174175	-14186.0418972438	6250	6276.85675344201	9	18	0.862918108746262	1.6849181800652	-0.500000000000002	-1
54366.3459127156	14160.1476461371	-14186.0418972438	6250	6276.85675344201	9	18	0.817624589931948	1.58447099819546	-0.499999999999999	-1
55344.061319217	20333.1997748567	-14186.0418972438	6250	6276.85675344201	9	18	0.744087498108993	1.44897538705983	-0.5	-1
56321.7767257185	26506.2519035763	-14186.0418972438	6250	6276.85675344201	9	18	0.649013116676316	1.26681795597591	-0.500000000000002	-1
57299.4921322199	32679.3040322959	-14186.0418972438	6250	6276.85675344201	9	18	0.53980593146728	1.07553919157919	-0.499999999999998	-1
58277.2075387214	38852.3561610156	-14186.0418972438	6250	6276.85675344201	9	18	0.371801172061423	0.784471992816227	-0.500000000000002	-1
49835.0236933282	-54518.2085836011	-16222.6800757181	6666.66666666667	6904.54242878621	9	18	0	0	1.3584296859113	2.24897875184833
50877.9201269297	-47933.6196463002	-16222.6800757181	6666.66666666667	6904.54242878621	9	18	0.552112248021599	1.1000034586225	-0.499999999999998	-1
51920.8165605313	-41349.0307089993	-16222.6800757181	6666.66666666667	6904.54242878621	9	18	0.737435356860279	1.43963116438011	-0.500000000000002	-1
52963.7129941328	-34764.4417716984	-16222.6800757181	6666.66666666667	6904.54242878621	9	18	0.825256194048947	1.61708308274599	-0.499999999999998	-0.999999999999999
